participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,v,1,6.304,,,,,,,,,5.004,v,2.726,,0,0,0,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,c,1,4.739,,,,,,,,,3.439,c,0.771,,0,1,1,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,c,1,1.81,,,,,,,,,0.71,c,1.452,,0,2,2,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,v,1,2.639,,,,,,,,,1.139,v,2.184,,0,3,3,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,b,1,2.041,,,,,,,,,0.541,b,1.202,,0,4,4,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,v,1,2.003,,,,,,,,,0.903,v,1.592,,0,5,5,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,b,1,2.712,,,,,,,,,1.412,b,0.512,,0,6,6,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,c,1,2.628,,,,,,,,,1.128,c,4.857,,0,7,7,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,b,1,2.061,,,,,,,,,0.961,b,1.531,,0,8,8,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,,,,,,,,,,,,,,,,,,,,,,,,-0.077546296,-0.236111111,1,0,0,,,,,
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,v,1,2.388,,,,,,,,,1.088,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,0,0,8,1
1,001,2023-12-21_15h48.15.220,choiceRTT,2023.1.3,Linux x86_64,61.88118812,b,1,2.53,,,,,,,,,1.23,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,1,1,1,1
