participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.163333333,-0.262222222,1,0,0,0.6991,cross_button,0,-0.4009,,0,0,0,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.202222222,-0.3,1,0,0,4.0157,cross_button,0,2.9157,,0,1,1,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.382222222,-0.05,1,0,0,4.0913,square_button,0,2.5913,,0,2,2,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.022222222,-0.208888889,1,0,0,0.5253,square_button,0,-0.5747,,0,3,3,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.005555556,-0.275555556,1,0,0,0.2829,square_button,1,-1.0171,,0,4,4,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.308888889,-0.266666667,1,0,0,0.2493,plus_button,1,-1.0507,,0,5,5,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.308888889,-0.266666667,1,0,0,0.183,plus_button,1,-1.317,,0,6,6,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.294444444,-0.264444444,1,0,0,0.1662,plus_button,0,-1.1338,,0,7,7,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.294444444,-0.264444444,1,0,0,0.1496,plus_button,0,-1.3504,,0,8,8,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,,,,,,,,,,,,,,,,,,,,0.294444444,-0.264444444,1,0,0,,,,,
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.294444444,-0.264444444,1,0,0,0.1755,plus_button,0,-1.1245,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,0,0,3,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.186666667,-0.258888889,1,0,0,0.5161,cross_button,0,-0.7839,,,,,,,1.3,images/target_square.jpg,,,,,,,0,1,1,8,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.186666667,-0.258888889,1,0,0,0.2162,cross_button,0,-0.8838,,,,,,,1.1,images/target_square.jpg,,,,,,,0,2,2,5,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.052222222,-0.258888889,1,0,0,0.1994,square_button,0,-1.3006,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,3,3,6,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.148888889,-0.243333333,1,0,0,0.2161,plus_button,1,-1.0839,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,4,4,1,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.077777778,-0.247777778,1,0,0,0.3494,square_button,0,-0.7506,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,5,5,7,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.213333333,-0.257777778,1,0,0,0.2327,cross_button,1,-0.8673,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,6,6,0,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.223333333,-0.251111111,1,0,0,0.9995,plus_button,1,-0.5005,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,7,7,4,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.016666667,-0.263333333,1,0,0,0.2497,square_button,1,-1.2503,,,,,,,1.5,images/target_square.jpg,,,,,,,0,8,8,2,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.151111111,-0.265555556,1,0,0,0.2327,cross_button,0,-0.8673,,,,,,,1.1,images/target_square.jpg,,,,,,,1,0,9,5,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.277777778,-0.233333333,1,0,0,2.1494,plus_button,0,0.8494,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,1,10,3,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.222222222,-0.294444444,1,0,0,0.6994,cross_button,0,-0.8006,,,,,,,1.5,images/target_square.jpg,,,,,,,1,2,11,2,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.051111111,-0.236666667,1,0,0,2.7162,square_button,0,1.2162,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,3,12,4,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,0.118888889,-0.317777778,1,0,0,2.8493,square_button,0,1.7493,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,4,13,7,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.184444444,-0.244444444,1,0,0,3.6994,cross_button,1,2.1994,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,5,14,6,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.054444444,-0.247777778,1,0,0,3.1588,square_button,1,1.8588,,,,,,,1.3,images/target_square.jpg,,,,,,,1,6,15,8,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.017777778,-0.255555556,1,0,0,2.8417,square_button,0,1.5417,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,7,16,1,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,0,-0.017777778,-0.255555556,1,0,0,1.0661,square_button,0,-0.0339,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,8,17,0,1
,001,2023-11-02_12h14.51.107,choiceRTT,2023.1.3,Win32,60.0060006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
