participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
nn,001,2023-11-07_13h02.01.314,choiceRTT,2023.1.3,Win32,60.09615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nn,001,2023-11-07_13h02.01.314,choiceRTT,2023.1.3,Win32,60.09615385,v,1,2.3517,,,,,,,,,1.0517,space,59.2443,,0,0,0,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
nn,001,2023-11-07_13h02.01.314,choiceRTT,2023.1.3,Win32,60.09615385,b,1,3.255,,,,,,,,,1.755,space,2.8977,,0,1,1,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
nn,001,2023-11-07_13h02.01.314,choiceRTT,2023.1.3,Win32,60.09615385,c,0,3.1707,,,,,,,,,1.6707,space,2.5333,,0,2,2,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
nn,001,2023-11-07_13h02.01.314,choiceRTT,2023.1.3,Win32,60.09615385,v,1,3.0552,,,,,,,,,1.9552,space,1.9024,,0,3,3,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
nn,001,2023-11-07_13h02.01.314,choiceRTT,2023.1.3,Win32,60.09615385,c,1,4.2907,,,,,,,,,2.9907,space,1.168,,0,4,4,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
nn,001,2023-11-07_13h02.01.314,choiceRTT,2023.1.3,Win32,60.09615385,b,1,2.6738,,,,,,,,,1.3738,space,0.8826,,0,5,5,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
nn,001,2023-11-07_13h02.01.314,choiceRTT,2023.1.3,Win32,60.09615385,b,1,1.9589,,,,,,,,,0.8589,space,10.3221,,0,6,6,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
nn,001,2023-11-07_13h02.01.314,choiceRTT,2023.1.3,Win32,60.09615385,c,1,3.6219,,,,,,,,,2.1219,space,3.4389,,0,7,7,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
nn,001,2023-11-07_13h02.01.314,choiceRTT,2023.1.3,Win32,60.09615385,c,1,2.9019,,,,,,,,,1.8019,space,0.7623,,0,8,8,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
