keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.186574046,-0.232870399,1,0,0,5.5071,cross_button,1,4.4071,,0,0,0,0,1,1.1,images/target_cross.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,,,,,
,0,-0.198148134,-0.252777778,1,0,0,4.9007,cross_button,1,3.4007,,0,1,1,6,1,1.5,images/target_cross.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,,,,,
,0,0.038425954,-0.244907464,1,0,0,2.2265,square_button,1,1.1265,,0,2,2,5,1,1.1,images/target_square.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,,,,,
,0,0.252314843,-0.243518575,1,0,0,2.4676,plus_button,1,1.1676,,0,3,3,1,1,1.3,images/target_plus.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,,,,,
,0,-0.020833333,-0.230092621,1,0,0,2.3156,square_button,1,1.0156,,0,4,4,8,1,1.3,images/target_square.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,,,,,
,0,0.235185242,-0.24398151,1,0,0,2.5117,plus_button,1,1.0117,,0,5,5,4,1,1.5,images/target_plus.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,,,,,
,0,-0.003240712,-0.232407464,1,0,0,2.7669,square_button,1,1.2669,,0,6,6,2,1,1.5,images/target_square.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,,,,,
,0,-0.2,-0.235185242,1,0,0,2.7217,cross_button,1,1.4217,,0,7,7,3,1,1.3,images/target_cross.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,,,,,
,0,-0.242592578,-0.244444444,1,0,0,2.6554,cross_button,0,1.5554,,0,8,8,7,1,1.1,images/target_plus.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,,,,,
,0,0.230555556,-0.236111111,1,0,0,2.8628,plus_button,1,1.3628,,,,,,,1.5,images/target_plus.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,0.017129686,-0.241203732,1,0,0,0,0,0,4,1
,0,0.252777778,-0.240277778,1,0,0,1.9401,plus_button,1,0.8401,,,,,,,1.1,images/target_plus.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,0,1,1,7,1
,0,-0.230555556,-0.237037065,1,0,0,2.1908,cross_button,1,0.8908,,,,,,,1.3,images/target_cross.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,0,2,2,3,1
,0,0.216666667,-0.265277778,1,0,0,2.2751,plus_button,1,0.9751,,,,,,,1.3,images/target_plus.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,0,3,3,1,1
,0,-0.220833333,-0.246759288,1,0,0,2.2277,cross_button,1,1.1277,,,,,,,1.1,images/target_cross.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,0,4,4,0,1
,0,0.048148176,-0.253703732,1,0,0,1.9174,square_button,1,0.8174,,,,,,,1.1,images/target_square.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,0,5,5,5,1
,0,-0.221759245,-0.244444444,1,0,0,3.3882,cross_button,1,1.8882,,,,,,,1.5,images/target_cross.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,0,6,6,6,1
,0,-0.018055556,-0.254166667,1,0,0,2.5978,square_button,1,1.0978,,,,,,,1.5,images/target_square.jpg,,001,2023-04-08_24h07.55.874,choiceRTT,2021.2.3,Win32,30.13500482,,,,,,,0,7,7,2,1
