participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,PracticeLoop.order
,001,2024-01-15_15h07.47.462,choiceRTT,2023.1.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
,001,2024-01-15_15h07.47.462,choiceRTT,2023.1.3,Win32,59.88023952,c,1,2.1169,,,,,,,,,0.8169,space,1.6515,,0,0,0,3,1,1.3,images/target_cross.jpg,
,001,2024-01-15_15h07.47.462,choiceRTT,2023.1.3,Win32,59.88023952,b,1,1.8885,,,,,,,,,0.5885,space,1.0315,,0,1,1,1,1,1.3,images/target_plus.jpg,
,001,2024-01-15_15h07.47.462,choiceRTT,2023.1.3,Win32,59.88023952,v,1,2.1674,,,,,,,,,0.6674,space,0.6165,,0,2,2,2,1,1.5,images/target_square.jpg,
,001,2024-01-15_15h07.47.462,choiceRTT,2023.1.3,Win32,59.88023952,b,1,1.7284,,,,,,,,,0.6284,space,0.5681,,0,3,3,7,1,1.1,images/target_plus.jpg,
,001,2024-01-15_15h07.47.462,choiceRTT,2023.1.3,Win32,59.88023952,v,1,2.381,,,,,,,,,1.081,,,,0,4,4,8,1,1.3,images/target_square.jpg,8
