keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,3.8816,,,,,,,,2.5816,space,5.0196,0,0,0,8,1,1.3,images/target_square.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,,,,,
b,0,3.0045,,,,,,,,1.5045,space,2.2357,0,1,1,6,1,1.5,images/target_cross.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,,,,,
c,0,3.4518,,,,,,,,1.9518,space,1.1962,0,2,2,2,1,1.5,images/target_square.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,,,,,
c,0,2.3986,,,,,,,,1.0986,space,1.0113,0,3,3,1,1,1.3,images/target_plus.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,,,,,
v,1,2.7209,,,,,,,,1.6209,space,4.6407,0,4,4,5,1,1.1,images/target_square.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,,,,,
v,0,10.2551,,,,,,,,9.1551,v,0.678,0,5,5,0,1,1.1,images/target_cross.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,,,,,
v,0,0.4189,,,,,,,,-0.8811,v,0.2844,0,6,6,3,1,1.3,images/target_cross.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,,,,,
c,0,0.2987,,,,,,,,-0.8013,c,0.5318,0,7,7,7,1,1.1,images/target_plus.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,,,,,
c,0,0.291,,,,,,,,-1.209,c,0.2671,0,8,8,4,1,1.5,images/target_plus.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,,,,,
v,0,0.8873,,,,,,,,-0.4127,,,,,,,,1.3,images/target_plus.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,0.067592621,-0.234259288,1,0,0,0,0,0,1,1
c,0,0.3944,,,,,,,,-0.9056,,,,,,,,1.3,images/target_square.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,0,1,1,8,1
c,0,0.8548,,,,,,,,-0.6452,,,,,,,,1.5,images/target_square.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,0,2,2,2,1
c,0,0.3588,,,,,,,,-0.7412,,,,,,,,1.1,images/target_square.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,0,3,3,5,1
c,0,0.8469,,,,,,,,-0.2531,,,,,,,,1.1,images/target_plus.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,0,4,4,7,1
v,0,0.4579,,,,,,,,-0.8421,,,,,,,,1.3,images/target_cross.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,0,5,5,3,1
v,0,0.6256,,,,,,,,-0.4744,,,,,,,,1.1,images/target_cross.jpg,0,001,2022-07-01_18h13.58.861,choiceRTT,2021.2.3,Win32,60.47411708,,,,,,,0,6,6,0,1
