keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,1.925,,,,,,,,0.825,b,6.666,0,0,0,0,1,1.1,images/target_cross.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
b,1,2.362,,,,,,,,0.862,space,4.711,0,1,1,4,1,1.5,images/target_plus.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
c,1,4.761,,,,,,,,3.461,space,4.01,0,2,2,3,1,1.3,images/target_cross.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
v,1,2.856,,,,,,,,1.356,space,5.782,0,3,3,2,1,1.5,images/target_square.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
b,1,1.964,,,,,,,,0.664,space,3.275,0,4,4,1,1,1.3,images/target_plus.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
v,1,1.78,,,,,,,,0.68,space,1.976,0,5,5,5,1,1.1,images/target_square.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
v,0,2.353,,,,,,,,0.853,space,3.795,0,6,6,6,1,1.5,images/target_cross.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
c,0,1.914,,,,,,,,0.814,space,2.437,0,7,7,7,1,1.1,images/target_plus.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
v,1,2.089,,,,,,,,0.789,space,1.087,0,8,8,8,1,1.3,images/target_square.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
c,0,1.842,,,,,,,,0.542,,,,,,,,1.3,images/target_plus.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,space,4.194,-0.667592593,-0.101851852,0,0,0,0,0,0,1,1
c,0,2.216,,,,,,,,0.716,,,,,,,,1.5,images/target_plus.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,1,1,4,1
v,1,2.024,,,,,,,,0.724,,,,,,,,1.3,images/target_square.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,2,2,8,1
c,1,2.341,,,,,,,,0.841,,,,,,,,1.5,images/target_cross.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,3,3,6,1
c,1,1.793,,,,,,,,0.693,,,,,,,,1.1,images/target_cross.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,4,4,0,1
c,1,1.891,,,,,,,,0.591,,,,,,,,1.3,images/target_cross.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,5,5,3,1
v,1,2.24,,,,,,,,0.74,,,,,,,,1.5,images/target_square.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,6,6,2,1
v,1,1.765,,,,,,,,0.665,,,,,,,,1.1,images/target_square.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,7,7,5,1
v,0,1.987,,,,,,,,0.887,,,,,,,,1.1,images/target_plus.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,8,8,7,1
b,1,1.728,,,,,,,,0.628,,,,,,,,1.1,images/target_plus.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,1,0,9,7,1
v,1,1.932,,,,,,,,0.632,,,,,,,,1.3,images/target_square.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,1,1,10,8,1
c,1,2.324,,,,,,,,0.824,,,,,,,,1.5,images/target_cross.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,1,2,11,6,1
c,1,2.027,,,,,,,,0.727,,,,,,,,1.3,images/target_cross.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,1,3,12,3,1
v,1,1.992,,,,,,,,0.892,,,,,,,,1.1,images/target_square.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,1,4,13,5,1
c,0,2.064,,,,,,,,0.764,,,,,,,,1.3,images/target_plus.jpg,Bings,001,2023-04-04_17h27.19.780,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,1,5,14,1,1
