participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,v,1,3.209,,,,,,,,,1.909,space,12.589,,0,0,0,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,b,1,5.055,,,,,,,,,3.755,space,2.495,,0,1,1,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,v,1,3.41,,,,,,,,,2.31,space,0.965,,0,2,2,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,c,1,1.905,,,,,,,,,0.805,space,1.853,,0,3,3,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,c,1,2.338,,,,,,,,,0.838,space,1.26,,0,4,4,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,c,1,2.322,,,,,,,,,1.022,space,0.992,,0,5,5,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,b,1,1.873,,,,,,,,,0.773,space,0.87,,0,6,6,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,b,1,3.04,,,,,,,,,1.54,space,1.193,,0,7,7,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,v,1,2.142,,,,,,,,,0.642,space,1.533,,0,8,8,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,,,,,,,,,,,,,,,,,,,,,,,space,2.906,,-0.14375,-0.15625,0,0,0,,,,,
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,v,1,1.94,,,,,,,,,0.64,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,0,0,8,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,c,1,2.278,,,,,,,,,0.778,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,1,1,6,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,b,1,1.874,,,,,,,,,0.774,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,2,2,7,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,b,1,2.332,,,,,,,,,0.832,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,0,3,3,4,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,c,1,1.74,,,,,,,,,0.64,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,4,4,0,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,v,1,1.701,,,,,,,,,0.601,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,0,5,5,5,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,b,1,2.022,,,,,,,,,0.722,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,6,6,1,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,v,1,2.13,,,,,,,,,0.63,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,7,7,2,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,c,1,1.924,,,,,,,,,0.624,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,0,8,8,3,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,v,1,2.233,,,,,,,,,0.733,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,1,0,9,2,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,c,1,1.73,,,,,,,,,0.63,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,1,1,10,0,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,c,1,1.826,,,,,,,,,0.526,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,1,2,11,3,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,b,1,2.11,,,,,,,,,0.61,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,1,3,12,4,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,b,1,1.836,,,,,,,,,0.536,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,1,4,13,1,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,v,1,1.597,,,,,,,,,0.497,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,1,5,14,5,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,c,1,2.25,,,,,,,,,0.75,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,1,6,15,6,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,b,1,2.279,,,,,,,,,1.179,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,1,7,16,7,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,v,1,1.88,,,,,,,,,0.58,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,1,8,17,8,1
demo_sl,001,2024-02-12_09h38.49.216,choiceRTT,2023.1.3,Linux x86_64,58.54800937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
