keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,3.4867,,,,,,,,2.3867,,,,,,,,1.1,images/target_cross.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,0,6,6,0,1
c,1,2.2276,,,,,,,,0.7276,,,,,,,,1.5,images/target_cross.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,0,7,7,6,1
c,0,2.0387,,,,,,,,0.7387,,,,,,,,1.3,images/target_plus.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,0,8,8,1,1
v,1,2.4551,,,,,,,,0.9551,,,,,,,,1.5,images/target_square.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,1,0,9,2,1
c,1,1.9981,,,,,,,,0.6981,,,,,,,,1.3,images/target_cross.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,1,1,10,3,1
c,1,2.5208,,,,,,,,1.0208,,,,,,,,1.5,images/target_cross.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,1,2,11,6,1
v,1,2.146,,,,,,,,1.046,,,,,,,,1.1,images/target_square.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,1,3,12,5,1
c,1,2.0181,,,,,,,,0.9181,,,,,,,,1.1,images/target_cross.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,1,4,13,0,1
b,1,1.9994,,,,,,,,0.6994,,,,,,,,1.3,images/target_plus.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,1,5,14,1,1
b,1,2.2956,,,,,,,,0.7956,,,,,,,,1.5,images/target_plus.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,1,6,15,4,1
v,1,2.106,,,,,,,,0.806,,,,,,,,1.3,images/target_square.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,1,7,16,8,1
b,1,1.674,,,,,,,,0.574,,,,,,,,1.1,images/target_plus.jpg,Neethu,001,2022-08-30_17h59.14.974,choiceRTT,2021.2.3,Win32,59.43889681,,,,,,,1,8,17,7,1
