response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,-0.318518519,0.013888889,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,lisa,001,2020-03-31_02h41.28.516,choiceRTT,3.1.3,60
,0,-0.055555556,-0.019444444,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,lisa,001,2020-03-31_02h41.28.516,choiceRTT,3.1.3,60
,0,0.4,-0.02037037,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,lisa,001,2020-03-31_02h41.28.516,choiceRTT,3.1.3,60
,0,-0.080555556,0.014814815,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,lisa,001,2020-03-31_02h41.28.516,choiceRTT,3.1.3,60
,0,0.090740741,0.016666667,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,lisa,001,2020-03-31_02h41.28.516,choiceRTT,3.1.3,60
,0,0.117592593,0.012962963,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,lisa,001,2020-03-31_02h41.28.516,choiceRTT,3.1.3,60
,0,0.313888889,0.007407407,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,lisa,001,2020-03-31_02h41.28.516,choiceRTT,3.1.3,60
,0,-0.433333333,0.011111111,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,lisa,001,2020-03-31_02h41.28.516,choiceRTT,3.1.3,60
