participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,PracticeLoop.order
,001,2024-02-13_01h46.52.097,choiceRTT,2023.1.3,Win32,144.9275362,,,,,,,,,,,,,,,,,,,,,,,
,001,2024-02-13_01h46.52.097,choiceRTT,2023.1.3,Win32,144.9275362,v,0,1.7423,,,,,,,,,0.2423,space,7.5783,,0,0,0,6,1,1.5,images/target_cross.jpg,
,001,2024-02-13_01h46.52.097,choiceRTT,2023.1.3,Win32,144.9275362,v,1,2.2992,,,,,,,,,1.1992,space,5.6302,,0,1,1,5,1,1.1,images/target_square.jpg,
,001,2024-02-13_01h46.52.097,choiceRTT,2023.1.3,Win32,144.9275362,b,1,1.7421,,,,,,,,,0.6421,space,4.9345,0,0,2,2,7,1,1.1,images/target_plus.jpg,
,001,2024-02-13_01h46.52.097,choiceRTT,2023.1.3,Win32,144.9275362,v,1,2.4537,,,,,,,,,0.9537,space,1.0051,,0,3,3,2,1,1.5,images/target_square.jpg,
,001,2024-02-13_01h46.52.097,choiceRTT,2023.1.3,Win32,144.9275362,v,1,1.7426,,,,,,,,,0.4426,space,1.7168,,0,4,4,8,1,1.3,images/target_square.jpg,
,001,2024-02-13_01h46.52.097,choiceRTT,2023.1.3,Win32,144.9275362,b,1,1.804,,,,,,,,,0.504,space,4.1931,,0,5,5,1,1,1.3,images/target_plus.jpg,
,001,2024-02-13_01h46.52.097,choiceRTT,2023.1.3,Win32,144.9275362,b,1,2.2414,,,,,,,,,0.7414,space,1.5964,,0,6,6,4,1,1.5,images/target_plus.jpg,
,001,2024-02-13_01h46.52.097,choiceRTT,2023.1.3,Win32,144.9275362,c,1,1.5999,,,,,,,,,0.4999,,,,0,7,7,0,1,1.1,images/target_cross.jpg,8
