participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-11-03_18h02.22.215,choiceRTT,2023.1.3,Win32,59.79788315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-11-03_18h02.22.215,choiceRTT,2023.1.3,Win32,59.79788315,v,1,3.4682,,,,,,,,,2.3682,space,4.2596,,0,0,0,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
,001,2023-11-03_18h02.22.215,choiceRTT,2023.1.3,Win32,59.79788315,v,1,2.0592,,,,,,,,,0.7592,space,4.6039,,0,1,1,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
,001,2023-11-03_18h02.22.215,choiceRTT,2023.1.3,Win32,59.79788315,c,1,2.5197,,,,,,,,,1.4197,space,1.634,,0,2,2,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
,001,2023-11-03_18h02.22.215,choiceRTT,2023.1.3,Win32,59.79788315,b,1,1.8019,,,,,,,,,0.5019,space,0.4921,,0,3,3,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
,001,2023-11-03_18h02.22.215,choiceRTT,2023.1.3,Win32,59.79788315,b,0,1.8399,,,,,,,,,0.5399,space,0.5661,,0,4,4,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
,001,2023-11-03_18h02.22.215,choiceRTT,2023.1.3,Win32,59.79788315,c,1,2.1994,,,,,,,,,0.6994,space,0.5165,,0,5,5,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
,001,2023-11-03_18h02.22.215,choiceRTT,2023.1.3,Win32,59.79788315,b,1,2.4647,,,,,,,,,0.9647,space,2.037,,0,6,6,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
,001,2023-11-03_18h02.22.215,choiceRTT,2023.1.3,Win32,59.79788315,b,1,1.8682,,,,,,,,,0.7682,space,0.5969,,0,7,7,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
,001,2023-11-03_18h02.22.215,choiceRTT,2023.1.3,Win32,59.79788315,v,1,2.282,,,,,,,,,0.782,space,0.833,,0,8,8,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
