participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-11-18_11h09.19.979,choiceRTT,2023.1.3,Win32,60.01680471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-11-18_11h09.19.979,choiceRTT,2023.1.3,Win32,60.01680471,,0,-0.21484375,-0.365885417,1,0,0,0.9456,cross_button,1,-0.5544,,0,0,0,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2023-11-18_11h09.19.979,choiceRTT,2023.1.3,Win32,60.01680471,,0,-0.20703125,-0.25,1,0,0,2.9436,cross_button,1,1.8436,,0,1,1,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2023-11-18_11h09.19.979,choiceRTT,2023.1.3,Win32,60.01680471,,0,0.264322917,-0.256510417,1,0,0,3.4405,plus_button,1,2.3405,,0,2,2,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2023-11-18_11h09.19.979,choiceRTT,2023.1.3,Win32,60.01680471,,0,0.001302083,-0.259114583,1,0,0,2.9808,square_button,1,1.8808,,0,3,3,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2023-11-18_11h09.19.979,choiceRTT,2023.1.3,Win32,60.01680471,,0,0.0078125,-0.256510417,1,0,0,2.6138,square_button,1,1.3138,,0,4,4,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2023-11-18_11h09.19.979,choiceRTT,2023.1.3,Win32,60.01680471,,0,0.26953125,-0.265625,1,0,0,2.9401,plus_button,1,1.6401,,0,5,5,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2023-11-18_11h09.19.979,choiceRTT,2023.1.3,Win32,60.01680471,,0,-0.03125,-0.235677083,1,0,0,2.6369,square_button,1,1.1369,,0,6,6,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2023-11-18_11h09.19.979,choiceRTT,2023.1.3,Win32,60.01680471,,0,-0.216145833,-0.260416667,1,0,0,3.2049,cross_button,1,1.9049,,0,7,7,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2023-11-18_11h09.19.979,choiceRTT,2023.1.3,Win32,60.01680471,,0,0.227864583,-0.235677083,1,0,0,2.9548,plus_button,1,1.4548,,0,8,8,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
