participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
001,001,2024-01-25_11h02.51.361,choiceRTT,2023.1.3,Win32,149.2537313,,,,,,,,,,,,,,,,,,,
001,001,2024-01-25_11h02.51.361,choiceRTT,2023.1.3,Win32,149.2537313,,0,0.002777778,-0.258333333,1,0,0,3.2409,square_button,1,1.7409,,0,0,0,2,1,1.5,images/target_square.jpg
