participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
1,001,2024-02-12_09h46.03.501,choiceRTT,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,001,2024-02-12_09h46.03.501,choiceRTT,2023.1.3,Win32,60.0240096,b,1,5.775,,-0.083333333,-0.167824074,1,0,0,5.413,,4.275,space,4.187,,0,0,0,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
1,001,2024-02-12_09h46.03.501,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.777,,,,,,,,,1.277,space,1.285,,0,1,1,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
1,001,2024-02-12_09h46.03.501,choiceRTT,2023.1.3,Win32,60.0240096,b,1,2.128,,,,,,,,,0.828,space,0.668,,0,2,2,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
1,001,2024-02-12_09h46.03.501,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.46,,,,,,,,,1.16,space,0.768,,0,3,3,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
1,001,2024-02-12_09h46.03.501,choiceRTT,2023.1.3,Win32,60.0240096,b,0,1.68,,,,,,,,,0.58,v,0.031,,0,4,4,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
1,001,2024-02-12_09h46.03.501,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.362,,,,,,,,,0.862,space,0.737,,0,5,5,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
1,001,2024-02-12_09h46.03.501,choiceRTT,2023.1.3,Win32,60.0240096,c,1,2.062,,,,,,,,,0.962,space,0.214,,0,6,6,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
1,001,2024-02-12_09h46.03.501,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.959,,,,,,,,,1.659,space,0.172,,0,7,7,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
1,001,2024-02-12_09h46.03.501,choiceRTT,2023.1.3,Win32,60.0240096,b,1,2.822,,,,,,,,,1.722,space,0.069,,0,8,8,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
