participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,c,0,10.7746,,,,,,,,,9.6746,space,5.2235,,0,0,0,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,c,0,3.5725,,,,,,,,,2.0725,space,1.472,,0,1,1,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,c,1,2.3097,,,,,,,,,1.2097,space,1.7195,,0,2,2,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,b,1,3.2492,,,,,,,,,1.9492,space,1.1019,,0,3,3,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,v,1,2.3447,,,,,,,,,1.0447,space,1.3595,,0,4,4,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,b,0,2.3529,,,,,,,,,1.0529,space,1.1298,,0,5,5,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,b,1,2.8272,,,,,,,,,1.7272,space,0.7941,,0,6,6,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,c,1,3.5351,,,,,,,,,2.0351,space,0.847,,0,7,7,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,v,1,3.3078,,,,,,,,,1.8078,space,0.807,,0,8,8,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,,,,,,,,,,,,,,,,,,,,,,,space,5.096,,-0.206513484,-0.185640812,0,0,0,,,,,
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,b,1,3.1007,,,,,,,,,1.8007,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,0,0,1,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,c,1,2.0759,,,,,,,,,0.9759,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,1,1,0,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,b,1,2.1877,,,,,,,,,1.0877,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,2,2,7,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,v,1,2.1089,,,,,,,,,0.8089,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,3,3,8,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,c,1,1.982,,,,,,,,,0.682,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,0,4,4,3,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,v,1,1.8164,,,,,,,,,0.7164,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,0,5,5,5,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,v,1,2.3111,,,,,,,,,0.8111,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,6,6,2,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,b,1,2.6231,,,,,,,,,1.1231,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,0,7,7,4,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,v,0,2.2144,,,,,,,,,0.7144,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,8,8,6,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,b,1,2.2933,,,,,,,,,0.7933,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,1,0,9,4,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,b,1,2.3073,,,,,,,,,1.0073,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,1,1,10,1,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,c,1,1.8465,,,,,,,,,0.5465,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,1,2,11,3,1
,001,2023-07-19_12h08.38.225,choiceRTT,2023.1.3,Linux x86_64,60.06366749,c,1,2.1863,,,,,,,,,0.6863,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,1,3,12,6,1
