keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,6.4803,,,,,,,,5.3803,v,8.3991,0,0,0,5,1,1.1,images/target_square.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,,,,,
v,1,4.0999,,,,,,,,2.7999,v,1.846099999,0,1,1,8,1,1.3,images/target_square.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,,,,,
v,1,4.1341,,,,,,,,2.6341,v,1.302,0,2,2,2,1,1.5,images/target_square.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,,,,,
c,0,3.0846,,,,,,,,1.5846,v,2.8665,0,3,3,4,1,1.5,images/target_plus.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,,,,,
c,1,2.510299999,,,,,,,,1.010299999,v,1.4017,0,4,4,6,1,1.5,images/target_cross.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,,,,,
c,1,2.860099999,,,,,,,,1.560099999,c,2.4161,0,5,5,3,1,1.3,images/target_cross.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,,,,,
b,1,2.4248,,,,,,,,1.1248,b,1.2553,0,6,6,1,1,1.3,images/target_plus.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,,,,,
c,1,2.0192,,,,,,,,0.9192,c,0.684,0,7,7,0,1,1.1,images/target_cross.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,,,,,
b,1,1.89,,,,,,,,0.79,b,0.3705,0,8,8,7,1,1.1,images/target_plus.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,,,,,
b,1,2.6176,,,,,,,,1.5176,,,,,,,,1.1,images/target_plus.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,-0.008333333,-0.257407464,1,0,0,0,0,0,7,1
b,1,1.807400001,,,,,,,,0.507400001,,,,,,,,1.3,images/target_plus.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,0,1,1,1,1
b,1,1.8762,,,,,,,,0.3762,,,,,,,,1.5,images/target_plus.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,0,2,2,4,1
c,1,1.888599999,,,,,,,,0.788599999,,,,,,,,1.1,images/target_cross.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,0,3,3,0,1
c,1,2.0613,,,,,,,,0.5613,,,,,,,,1.5,images/target_cross.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,0,4,4,6,1
c,1,1.790400001,,,,,,,,0.490400001,,,,,,,,1.3,images/target_cross.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,0,5,5,3,1
v,1,2.012299999,,,,,,,,0.712299999,,,,,,,,1.3,images/target_square.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,0,6,6,8,1
v,1,1.6865,,,,,,,,0.5865,,,,,,,,1.1,images/target_square.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,0,7,7,5,1
v,1,1.9898,,,,,,,,0.4898,,,,,,,,1.5,images/target_square.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,0,8,8,2,1
c,0,1.8864,,,,,,,,0.7864,,,,,,,,1.1,images/target_plus.jpg,,001,2023-01-09_11h08.28.703,choiceRTT,2021.2.3,Win32,58.68200223,,,,,,,1,0,9,7,1
