my.response.keys, my.response.corr, my.response.rt, my.mouseResp.x, my.mouseResp.y, my.mouseResp.leftButton, my.mouseResp.midButton, my.mouseResp.rightButton, my.mouseResp.RT, my.mouseResp.clicked_name, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, my.mainTrials.thisRepN, my.mainTrials.thisTrialN, my.mainTrials.thisN, my.mainTrials.thisIndex, my.mainTrials.ran, my.mainTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate
, 0, , -0.091796875, -0.02734375, 1, 0, 0, 0.3669999999999902, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , -0.2998046875, -0.033203125, 1, 0, 0, 0.8340000000000032, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.404296875, -0.009765625, 1, 0, 0, 0.7000000000000028, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.404296875, -0.009765625, 1, 0, 0, 1.4650000000000034, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.142578125, -0.02734375, 1, 0, 0, 0.6670000000000016, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , -0.3935546875, -0.0146484375, 1, 0, 0, 0.9989999999999952, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , -0.087890625, -0.025390625, 1, 0, 0, 0.6689999999999827, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , -0.41796875, -0.0361328125, 1, 0, 0, 0.9359999999999786, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , -0.41796875, -0.0361328125, 1, 0, 0, 0.5339999999999918, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.0947265625, 0.0224609375, 1, 0, 0, 1.0339999999999918, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.3759765625, 0.0078125, 1, 0, 0, 1.2990000000000066, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.396484375, 0.0185546875, 1, 0, 0, 0.8680000000000234, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.396484375, 0.0185546875, 1, 0, 0, 0.4000000000000057, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.396484375, 0.0185546875, 1, 0, 0, 0.43199999999998795, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , -0.09375, -0.0283203125, 1, 0, 0, 1.400999999999982, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.1015625, 0.0166015625, 1, 0, 0, 0.7319999999999993, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , -0.3623046875, 0, 1, 0, 0, 1.0999999999999943, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.1357421875, 0.015625, 1, 0, 0, 0.9329999999999927, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , -0.3896484375, -0.015625, 1, 0, 0, 1.0330000000000155, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , -0.1103515625, 0.0185546875, 1, 0, 0, 0.8020000000000209, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , -0.3349609375, 0.013671875, 1, 0, 0, 0.9669999999999845, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.111328125, 0.017578125, 1, 0, 0, 1, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.111328125, 0.017578125, 1, 0, 0, 0.4339999999999975, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
, 0, , 0.3310546875, 0.013671875, 1, 0, 0, 0.9329999999999927, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 2.3332, 0.375, n, 1, 0, 40, 27, 1, 39, 2.3332, 0.375, n, sher, 001, Fri Jul 27 2018 10:23:53 GMT+0300 (RTZ 2 (зима)), choiceRTT, 60
