participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,4.569,,,,,,,,,3.269,space,6.274,,0,0,0,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,c,0,2.69,,,,,,,,,1.39,space,2.441,,0,1,1,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.611,,,,,,,,,1.311,space,0.893,,0,2,2,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.424,,,,,,,,,0.924,space,0.507,,0,3,3,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,1.745,,,,,,,,,0.645,space,0.898,,0,4,4,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,b,0,1.879,,,,,,,,,0.779,space,1.343,0.006,0,5,5,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,b,0,2.26,,,,,,,,,0.76,space,11.192,,0,6,6,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,3.139,,,,,,,,,2.039,space,2.093,,0,7,7,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,2.977,,,,,,,,,1.477,space,3.116,,0,8,8,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,0.01891253,-0.21749409,1,0,0,,,,,
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,2.364,,,,,,,,,1.264,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,0,0,7,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.079,,,,,,,,,0.979,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,1,1,5,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.508,,,,,,,,,1.208,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,2,2,3,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,2.158,,,,,,,,,0.658,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,3,3,4,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.203,,,,,,,,,0.703,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,4,4,6,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.908,,,,,,,,,0.608,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,5,5,1,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.221,,,,,,,,,0.721,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,6,6,2,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,1.809,,,,,,,,,0.709,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,7,7,0,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,1.995,,,,,,,,,0.695,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,8,8,8,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.494,,,,,,,,,0.994,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,0,9,6,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,1.891,,,,,,,,,0.791,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,1,10,0,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.096,,,,,,,,,0.596,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,2,11,2,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,1.89,,,,,,,,,0.59,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,3,12,3,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,1.675,,,,,,,,,0.575,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,4,13,5,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,2.175,,,,,,,,,0.675,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,5,14,4,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.625,,,,,,,,,0.525,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,6,15,7,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.943,,,,,,,,,0.643,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,7,16,1,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.008,,,,,,,,,0.708,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,8,17,8,1
,001,2023-12-14_12h00.34.578,choiceRTT,2023.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
