keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,3.1122,,,,,,,,1.6122,space,4.008,0,0,0,2,1,1.5,images/target_square.jpg,,001,2022-05-10_17h46.21.762,choiceRTT,2021.2.3,Win32,61.86970241,,,,,,,,,,,
c,0,2.7846,,,,,,,,1.6846,space,2.1076,0,1,1,7,1,1.1,images/target_plus.jpg,,001,2022-05-10_17h46.21.762,choiceRTT,2021.2.3,Win32,61.86970241,,,,,,,,,,,
c,1,3.3132,,,,,,,,2.2132,space,1.7062,0,2,2,0,1,1.1,images/target_cross.jpg,,001,2022-05-10_17h46.21.762,choiceRTT,2021.2.3,Win32,61.86970241,,,,,,,,,,,
c,0,2.5622,,,,,,,,1.0622,space,1.408,0,3,3,4,1,1.5,images/target_plus.jpg,,001,2022-05-10_17h46.21.762,choiceRTT,2021.2.3,Win32,61.86970241,,,,,,,,,,,
v,1,2.1133,,,,,,,,0.8133,space,1.1582,0,4,4,8,1,1.3,images/target_square.jpg,,001,2022-05-10_17h46.21.762,choiceRTT,2021.2.3,Win32,61.86970241,,,,,,,,,,,
c,1,2.4125,,,,,,,,0.9125,space,0.8913,0,5,5,6,1,1.5,images/target_cross.jpg,,001,2022-05-10_17h46.21.762,choiceRTT,2021.2.3,Win32,61.86970241,,,,,,,,,,,
c,0,1.6937,,,,,,,,0.5937,space,1.2231,0,6,6,5,1,1.1,images/target_square.jpg,,001,2022-05-10_17h46.21.762,choiceRTT,2021.2.3,Win32,61.86970241,,,,,,,,,,,
c,1,2.3973,,,,,,,,1.0973,space,0.9745,0,7,7,3,1,1.3,images/target_cross.jpg,,001,2022-05-10_17h46.21.762,choiceRTT,2021.2.3,Win32,61.86970241,,,,,,,,,,,
c,0,2.2608,,,,,,,,0.9608,space,0.5588,0,8,8,1,1,1.3,images/target_plus.jpg,,001,2022-05-10_17h46.21.762,choiceRTT,2021.2.3,Win32,61.86970241,,,,,,,,,,,
v,1,2.8853,,,,,,,,1.5853,,,,,,,,1.3,images/target_square.jpg,,001,2022-05-10_17h46.21.762,choiceRTT,2021.2.3,Win32,61.86970241,,-0.00390625,-0.229166667,1,0,0,0,0,0,8,1
