keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.037777778,-0.255555556,1,0,0,12.958,square_button,0,11.658,,0,0,0,3,1,1.3,images/target_cross.jpg,,001,2022-03-08_11h38.16.519,choiceRTT,2021.2.3,MacIntel,45.45454545,,,,,,,,,,,
,0,-0.01,-0.255555556,1,0,0,3.148,square_button,1,1.648,,0,1,1,2,1,1.5,images/target_square.jpg,,001,2022-03-08_11h38.16.519,choiceRTT,2021.2.3,MacIntel,45.45454545,,,,,,,,,,,
,0,-0.263333333,-0.243333333,1,0,0,3.148,cross_button,1,1.648,,0,2,2,6,1,1.5,images/target_cross.jpg,,001,2022-03-08_11h38.16.519,choiceRTT,2021.2.3,MacIntel,45.45454545,,,,,,,,,,,
,0,0.275555556,-0.263333333,1,0,0,3.778,plus_button,1,2.678,,0,3,3,7,1,1.1,images/target_plus.jpg,,001,2022-03-08_11h38.16.519,choiceRTT,2021.2.3,MacIntel,45.45454545,,,,,,,,,,,
,0,0.252222222,-0.238888889,1,0,0,3.195,plus_button,1,1.895,,0,4,4,1,1,1.3,images/target_plus.jpg,,001,2022-03-08_11h38.16.519,choiceRTT,2021.2.3,MacIntel,45.45454545,,,,,,,,,,,
,0,-0.018888889,-0.27,1,0,0,2.254,square_button,1,1.154,,0,5,5,5,1,1.1,images/target_square.jpg,,001,2022-03-08_11h38.16.519,choiceRTT,2021.2.3,MacIntel,45.45454545,,,,,,,,,,,
,0,0.276666667,-0.248888889,1,0,0,2.761,plus_button,1,1.261,,0,6,6,4,1,1.5,images/target_plus.jpg,,001,2022-03-08_11h38.16.519,choiceRTT,2021.2.3,MacIntel,45.45454545,,,,,,,,,,,
,0,-0.254444444,-0.265555556,1,0,0,2.57,cross_button,1,1.47,,0,7,7,0,1,1.1,images/target_cross.jpg,,001,2022-03-08_11h38.16.519,choiceRTT,2021.2.3,MacIntel,45.45454545,,,,,,,,,,,
,0,-0.001111111,-0.224444444,1,0,0,2.377,square_button,1,1.077,,0,8,8,8,1,1.3,images/target_square.jpg,,001,2022-03-08_11h38.16.519,choiceRTT,2021.2.3,MacIntel,45.45454545,,,,,,,,,,,
,0,-0.32,-0.232222222,1,0,0,2.923,cross_button,1,1.423,,,,,,,1.5,images/target_cross.jpg,,001,2022-03-08_11h38.16.519,choiceRTT,2021.2.3,MacIntel,45.45454545,,-0.015555556,-0.252222222,1,0,0,0,0,0,6,1
