keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,3.9758,,,,,,,,2.4758,space,4.9855,0,0,0,2,1,1.5,images/target_square.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,,,,,
v,0,1.2411,,,,,,,,-0.0589,space,3.1507,0,1,1,1,1,1.3,images/target_plus.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,,,,,
v,1,1.0954,,,,,,,,-0.0046,space,1.3129,0,2,2,5,1,1.1,images/target_square.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,,,,,
v,0,1.1115,,,,,,,,0.0115,space,1.2747,0,3,3,0,1,1.1,images/target_cross.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,,,,,
v,0,1.0582,,,,,,,,-0.0418,space,0.9589,0,4,4,7,1,1.1,images/target_plus.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,,,,,
v,0,1.4397,,,,,,,,0.1397,space,16.5786,0,5,5,3,1,1.3,images/target_cross.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,,,,,
v,1,2.822,,,,,,,,1.522,v,0.0905,0,6,6,8,1,1.3,images/target_square.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,,,,,
v,0,0.1102,,,,,,,,-1.3898,v,1.5799,0,7,7,4,1,1.5,images/target_plus.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,,,,,
c,1,7.0984,,,,,,,,5.5984,space,6.4365,0,8,8,6,1,1.5,images/target_cross.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,,,,,
c,0,2.4765,,,,,,,,1.3765,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,-0.03125,-0.255208333,1,0,0,0,0,0,7,1
b,0,2.5594,,,,,,,,1.4594,,,,,,,,1.1,images/target_square.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,0,1,1,5,1
v,0,2.2558,,,,,,,,0.9558,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,0,2,2,3,1
v,1,2.3107,,,,,,,,0.8107,,,,,,,,1.5,images/target_square.jpg,000,001,2023-05-02_15h55.11.262,choiceRTT,2021.2.3,Win32,60.40106306,,,,,,,0,3,3,2,1
