keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.198148162,-0.25,1,0,0,2.8844,cross_button,0,1.3844,,0,0,0,4,1,1.5,images/target_plus.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,,,,,
,0,-0.198148162,-0.25,1,0,0,1.956,cross_button,0,0.656,,0,1,1,1,1,1.3,images/target_plus.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,,,,,
,0,-0.198148162,-0.25,1,0,0,0.6046,cross_button,1,-0.6954,,0,2,2,3,1,1.3,images/target_cross.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,,,,,
,0,0.128703718,-0.260185171,1,0,0,2.4498,plus_button,0,0.9498,,0,3,3,2,1,1.5,images/target_square.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,,,,,
,0,0.217592593,-0.255555541,1,0,0,0.6541,plus_button,1,-0.4459,,0,4,4,7,1,1.1,images/target_plus.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,,,,,
,0,0.217592593,-0.209259245,1,0,0,0.1821,plus_button,0,-1.3179,,0,5,5,6,1,1.5,images/target_cross.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,,,,,
,0,0.220370399,-0.232407393,1,0,0,0.6995,plus_button,0,-0.4005,,0,6,6,0,1,1.1,images/target_cross.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,,,,,
,0,0.223148134,-0.208333333,1,0,0,0.1828,plus_button,0,-1.1172,,0,7,7,8,1,1.3,images/target_square.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,,,,,
,0,0.223148134,-0.208333333,1,0,0,0.1826,plus_button,0,-0.9174,,0,8,8,5,1,1.1,images/target_square.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,,,,,
,0,0.222222222,-0.211111139,1,0,0,0.1351,plus_button,0,-1.3649,,,,,,,1.5,images/target_cross.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,0.222222222,-0.211111139,1,0,0,0,0,0,6,1
,0,0.222222222,-0.212037051,1,0,0,0.1497,plus_button,0,-0.9503,,,,,,,1.1,images/target_square.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,0,1,1,5,1
,0,0.222222222,-0.212962963,1,0,0,0.1665,plus_button,1,-1.3335,,,,,,,1.5,images/target_plus.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,0,2,2,4,1
,0,0.222222222,-0.213888875,1,0,0,0.1648,plus_button,1,-0.9352,,,,,,,1.1,images/target_plus.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,0,3,3,7,1
,0,0.228703746,-0.22592594,1,0,0,0.3832,plus_button,1,-0.9168,,,,,,,1.3,images/target_plus.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,0,4,4,1,1
,0,0.187962991,-0.183333362,1,0,0,0.4991,square_button,0,-0.8009,,,,,,,1.3,images/target_cross.jpg,sy,001,2023-02-08_16h21.21.391,choiceRTT,2021.2.3,Win32,60.04924038,,,,,,,0,5,5,3,1
