keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,2.4331,,,,,,,,1.1331,space,11.009,0,0,0,1,1,1.3,images/target_plus.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
v,0,2.2798,,,,,,,,0.7798,space,4.4376,0,1,1,6,1,1.5,images/target_cross.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
c,1,2.2724,,,,,,,,1.1724,space,6.564,0,2,2,0,1,1.1,images/target_cross.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
b,0,2.2101,,,,,,,,1.1101,space,5.8975,0,3,3,5,1,1.1,images/target_square.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
v,1,2.3203,,,,,,,,0.8203,space,4.35,0,4,4,2,1,1.5,images/target_square.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
v,1,2.0639,,,,,,,,0.7639,space,1.2302,0,5,5,8,1,1.3,images/target_square.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
c,0,2.2927,,,,,,,,0.7927,space,4.5525,0,6,6,4,1,1.5,images/target_plus.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
c,1,2.0644,,,,,,,,0.7644,space,3.303,0,7,7,3,1,1.3,images/target_cross.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
b,1,1.8207,,,,,,,,0.7207,space,4.8977,0,8,8,7,1,1.1,images/target_plus.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
c,1,2.3687,,,,,,,,0.8687,,,,,,,,1.5,images/target_cross.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,-0.004629601,-0.264814843,1,0,0,0,0,0,6,1
c,1,1.6373,,,,,,,,0.5373,,,,,,,,1.1,images/target_cross.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,1,1,0,1
b,1,2.3489,,,,,,,,0.8489,,,,,,,,1.5,images/target_plus.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,2,2,4,1
v,1,2.021,,,,,,,,0.521,,,,,,,,1.5,images/target_square.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,3,3,2,1
c,1,1.9635,,,,,,,,0.6635,,,,,,,,1.3,images/target_cross.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,4,4,3,1
v,1,2.2555,,,,,,,,1.1555,,,,,,,,1.1,images/target_square.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,5,5,5,1
b,1,1.8942,,,,,,,,0.7942,,,,,,,,1.1,images/target_plus.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,6,6,7,1
b,1,1.8883,,,,,,,,0.5883,,,,,,,,1.3,images/target_plus.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,7,7,1,1
v,1,2.0797,,,,,,,,0.7797,,,,,,,,1.3,images/target_square.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,0,8,8,8,1
b,1,2.3428,,,,,,,,0.8428,,,,,,,,1.5,images/target_plus.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,0,9,4,1
c,1,2.1429,,,,,,,,0.6429,,,,,,,,1.5,images/target_cross.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,1,10,6,1
c,1,1.8702,,,,,,,,0.5702,,,,,,,,1.3,images/target_cross.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,2,11,3,1
b,1,2.0931,,,,,,,,0.7931,,,,,,,,1.3,images/target_plus.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,3,12,1,1
c,1,1.9096,,,,,,,,0.8096,,,,,,,,1.1,images/target_cross.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,4,13,0,1
v,1,1.9222,,,,,,,,0.6222,,,,,,,,1.3,images/target_square.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,5,14,8,1
v,1,1.94,,,,,,,,0.44,,,,,,,,1.5,images/target_square.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,6,15,2,1
b,1,2.2763,,,,,,,,1.1763,,,,,,,,1.1,images/target_plus.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,7,16,7,1
v,1,1.893,,,,,,,,0.793,,,,,,,,1.1,images/target_square.jpg,1,001,2023-01-10_15h36.20.915,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,1,8,17,5,1
