participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,-0.200925926,-0.253703704,1,0,0,4.284,cross_button,1,2.784,,0,0,0,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,-0.196296296,-0.241666667,1,0,0,1.063,cross_button,0,-0.237,,0,1,1,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.078703704,-0.275925926,1,0,0,1.432,square_button,0,-0.068,,0,2,2,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.288888889,-0.259259259,1,0,0,0.599,plus_button,1,-0.501,,0,3,3,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.136111111,-0.225,1,0,0,0.181,square_button,0,-0.919,,0,4,4,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.05462963,-0.249074074,1,0,0,0.164,square_button,0,-1.136,,0,5,5,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.05462963,-0.248148148,1,0,0,0.215,square_button,1,-1.285,,0,6,6,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.053703704,-0.248148148,1,0,0,0.165,square_button,0,-1.135,,0,7,7,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.053703704,-0.248148148,1,0,0,0.166,square_button,1,-0.934,,0,8,8,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,0.053703704,-0.248148148,1,0,0,,,,,
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.053703704,-0.248148148,1,0,0,0.351,square_button,0,-1.149,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,0,0,6,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.053703704,-0.248148148,1,0,0,0.398,square_button,1,-0.902,,,,,,,1.3,images/target_square.jpg,,,,,,,0,1,1,8,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,-0.178703704,-0.252777778,1,0,0,0.482,cross_button,0,-1.018,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,2,2,4,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,-0.193518519,-0.259259259,1,0,0,0.316,cross_button,0,-0.784,,,,,,,1.1,images/target_square.jpg,,,,,,,0,3,3,5,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.067592593,-0.042592593,1,0,0,0.332,square_button,0,-0.968,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,4,4,3,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.04537037,-0.252777778,1,0,0,0.598,square_button,1,-0.902,,,,,,,1.5,images/target_square.jpg,,,,,,,0,5,5,2,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.125925926,-0.136111111,1,0,0,0.45,square_button,0,-0.65,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,6,6,7,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.064814815,-0.267592593,1,0,0,0.265,square_button,0,-0.835,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,7,7,0,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.061111111,-0.267592593,1,0,0,0.199,square_button,0,-1.101,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,8,8,1,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.059259259,-0.267592593,1,0,0,0.15,square_button,0,-1.15,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,0,9,3,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.066666667,-0.167592593,1,0,0,0.496,square_button,0,-0.804,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,1,10,1,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.067592593,-0.246296296,1,0,0,0.182,square_button,0,-0.918,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,2,11,7,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.065740741,-0.246296296,1,0,0,0.167,square_button,0,-1.333,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,3,12,4,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.065740741,-0.246296296,1,0,0,0.397,square_button,1,-0.703,,,,,,,1.1,images/target_square.jpg,,,,,,,1,4,13,5,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.063888889,-0.246296296,1,0,0,0.184,square_button,1,-1.316,,,,,,,1.5,images/target_square.jpg,,,,,,,1,5,14,2,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.063888889,-0.246296296,1,0,0,0.78,square_button,1,-0.52,,,,,,,1.3,images/target_square.jpg,,,,,,,1,6,15,8,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.063888889,-0.246296296,1,0,0,0.248,square_button,0,-0.852,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,7,16,0,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,0,0.063888889,-0.246296296,1,0,0,0.182,square_button,0,-1.318,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,8,17,6,1
099999,001,2023-08-31_10h16.32.965,choiceRTT,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
