keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,2.6704,,,,,,,,1.5704,space,5.5314,0,0,0,5,1,1.1,images/target_square.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,,,,,
c,1,2.8816,,,,,,,,1.5816,space,2.2727,0,1,1,3,1,1.3,images/target_cross.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,,,,,
c,1,2.1627,,,,,,,,0.6627,space,1.4957,0,2,2,6,1,1.5,images/target_cross.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,,,,,
v,0,2.126,,,,,,,,1.026,space,1.159,0,3,3,7,1,1.1,images/target_plus.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,,,,,
v,1,2.6728,,,,,,,,1.3728,space,0.54,0,4,4,8,1,1.3,images/target_square.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,,,,,
c,1,1.916,,,,,,,,0.816,space,0.6744,0,5,5,0,1,1.1,images/target_cross.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,,,,,
v,1,2.8318,,,,,,,,1.3318,space,0.8518,0,6,6,2,1,1.5,images/target_square.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,,,,,
b,1,2.1752,,,,,,,,0.8752,space,4.3609,0,7,7,1,1,1.3,images/target_plus.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,,,,,
b,1,2.6016,,,,,,,,1.1016,space,1.0389,0,8,8,4,1,1.5,images/target_plus.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,,,,,
b,1,2.226,,,,,,,,0.726,,,,,,,,1.5,images/target_plus.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,space,4.7466,0.024074131,0.030555556,0,0,0,0,0,0,4,1
b,1,1.8548,,,,,,,,0.7548,,,,,,,,1.1,images/target_plus.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,0,1,1,7,1
v,1,2.9156,,,,,,,,1.4156,,,,,,,,1.5,images/target_square.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,0,2,2,2,1
b,1,2.0236,,,,,,,,0.7236,,,,,,,,1.3,images/target_plus.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,0,3,3,1,1
v,1,2.0238,,,,,,,,0.7238,,,,,,,,1.3,images/target_square.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,0,4,4,8,1
c,1,1.9916,,,,,,,,0.6916,,,,,,,,1.3,images/target_cross.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,0,5,5,3,1
c,1,1.9585,,,,,,,,0.8585,,,,,,,,1.1,images/target_cross.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,0,6,6,0,1
v,1,2.0971,,,,,,,,0.9971,,,,,,,,1.1,images/target_square.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,0,7,7,5,1
c,1,2.3097,,,,,,,,0.8097,,,,,,,,1.5,images/target_cross.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,0,8,8,6,1
b,0,2.6119,,,,,,,,1.1119,,,,,,,,1.5,images/target_square.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,1,0,9,2,1
b,1,2.9921,,,,,,,,1.6921,,,,,,,,1.3,images/target_plus.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,1,1,10,1,1
b,1,2.3647,,,,,,,,0.8647,,,,,,,,1.5,images/target_plus.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,1,2,11,4,1
c,1,2.0524,,,,,,,,0.9524,,,,,,,,1.1,images/target_cross.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,1,3,12,0,1
b,0,2.3407,,,,,,,,1.2407,,,,,,,,1.1,images/target_square.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,1,4,13,5,1
b,1,2.3815,,,,,,,,1.2815,,,,,,,,1.1,images/target_plus.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,1,5,14,7,1
c,1,2.6895,,,,,,,,1.1895,,,,,,,,1.5,images/target_cross.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,1,6,15,6,1
c,1,2.1454,,,,,,,,0.8454,,,,,,,,1.3,images/target_cross.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,1,7,16,3,1
b,0,2.1591,,,,,,,,0.8591,,,,,,,,1.3,images/target_square.jpg,Franzi,001,2022-07-20_13h34.05.757,choiceRTT,2021.2.3,Win32,60.28817749,,,,,,,,1,8,17,8,1
