participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,correctMouseResp
,001,2024-01-07_21h09.11.566,choiceRTT,2023.1.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
,001,2024-01-07_21h09.11.566,choiceRTT,2023.1.3,Win32,60.0240096,v,1,3.438,,,,,,,,,2.138,space,11.983,,0,0,0,8,1,1.3,images/target_square.jpg,
,001,2024-01-07_21h09.11.566,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.654,,,,,,,,,1.154,space,3.296,,0,1,1,2,1,1.5,images/target_square.jpg,
,001,2024-01-07_21h09.11.566,choiceRTT,2023.1.3,Win32,60.0240096,,0,,,0.265432099,-0.259259259,1,0,0,3.331,plus_button,1.831,space,4.938,,0,2,2,4,1,1.5,images/target_plus.jpg,1
,001,2024-01-07_21h09.11.566,choiceRTT,2023.1.3,Win32,60.0240096,v,1,2.179,,,,,,,,,1.079,space,3.246,,0,3,3,5,1,1.1,images/target_square.jpg,
