keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,5.2444,,,,,,,,3.9444,v,3.583,0,0,0,8,1,1.3,images/target_square.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,,,,,
v,0,1.1112,,,,,,,,-0.1888,v,0.8836,0,1,1,1,1,1.3,images/target_plus.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,,,,,
v,0,0.971,,,,,,,,-0.129,v,2.7842,0,2,2,0,1,1.1,images/target_cross.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,,,,,
c,1,2.6214,,,,,,,,1.1214,v,2.2325,0,3,3,6,1,1.5,images/target_cross.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,,,,,
c,0,2.3706,,,,,,,,1.2706,c,2.277,0,4,4,7,1,1.1,images/target_plus.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,,,,,
c,0,2.4889,,,,,,,,1.3889,v,1.077,0,5,5,5,1,1.1,images/target_square.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,,,,,
c,0,2.5755,,,,,,,,1.0755,v,2.8073,0,6,6,4,1,1.5,images/target_plus.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,,,,,
v,1,2.4093,,,,,,,,0.9093,v,1.111,0,7,7,2,1,1.5,images/target_square.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,,,,,
c,1,2.2412,,,,,,,,0.9412,v,1.418,0,8,8,3,1,1.3,images/target_cross.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,,,,,
c,0,2.0724,,,,,,,,0.7724,,,,,,,,1.3,images/target_plus.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,space,4.0875,0.387037056,0.073148114,0,0,0,0,0,0,1,1
v,1,2.7209,,,,,,,,1.4209,,,,,,,,1.3,images/target_square.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,0,1,1,8,1
b,1,1.7619,,,,,,,,0.6619,,,,,,,,1.1,images/target_plus.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,0,2,2,7,1
c,1,1.8872,,,,,,,,0.7872,,,,,,,,1.1,images/target_cross.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,0,3,3,0,1
c,1,2.61,,,,,,,,1.11,,,,,,,,1.5,images/target_cross.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,0,4,4,6,1
b,1,2.2957,,,,,,,,0.7957,,,,,,,,1.5,images/target_plus.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,0,5,5,4,1
v,1,2.3272,,,,,,,,0.8272,,,,,,,,1.5,images/target_square.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,0,6,6,2,1
c,1,2.2922,,,,,,,,0.9922,,,,,,,,1.3,images/target_cross.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,0,7,7,3,1
v,1,1.9281,,,,,,,,0.8281,,,,,,,,1.1,images/target_square.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,0,8,8,5,1
c,0,1.9903,,,,,,,,0.6903,,,,,,,,1.3,images/target_plus.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,1,0,9,1,1
v,1,2.2301,,,,,,,,0.9301,,,,,,,,1.3,images/target_square.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,1,1,10,8,1
c,1,2.3559,,,,,,,,0.8559,,,,,,,,1.5,images/target_cross.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,1,2,11,6,1
b,1,1.7212,,,,,,,,0.6212,,,,,,,,1.1,images/target_plus.jpg,,001,2022-03-21_10h56.22.614,choiceRTT,2021.2.3,Win32,59.86590038,,,,,,,,1,3,12,7,1
