participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage
,001,2024-01-23_16h55.41.026,choiceRTT,2023.1.3,Win32,60.24096386,,,,,,,,,,,,,,,,,,,
,001,2024-01-23_16h55.41.026,choiceRTT,2023.1.3,Win32,60.24096386,,0,-0.249074088,-0.247222265,1,0,0,0.8395,cross_button,1,-0.6605,,0,0,0,6,1,1.5,images/target_cross.jpg
,001,2024-01-23_16h55.41.026,choiceRTT,2023.1.3,Win32,60.24096386,,0,0.262037065,-0.23055557,1,0,0,4.348,plus_button,0,3.248,,0,1,1,0,1,1.1,images/target_cross.jpg
