participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.228723404,-0.227393617,1,0,0,2.3744,cross_button,0,1.0744,,0,0,0,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,1.8832,square_button,1,0.5832,,0,1,1,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.4505,square_button,0,-1.0495,,0,2,2,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.3329,square_button,0,-0.9671,,0,3,3,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.2658,square_button,1,-0.8342,,0,4,4,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.3332,square_button,0,-0.7668,,0,5,5,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.3249,square_button,0,-0.7751,,0,6,6,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.3325,square_button,0,-1.1675,,0,7,7,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.308,square_button,1,-1.192,,0,8,8,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,,,,,,,,,,,,,,,,,,,,-0.057845745,-0.253324468,1,0,0,,,,,
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.9752,square_button,0,-0.5248,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,0,0,4,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.8571,square_button,0,-0.4429,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,1,1,1,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.7588,square_button,1,-0.5412,,,,,,,1.3,images/target_square.jpg,,,,,,,0,2,2,8,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.6222,square_button,0,-0.4778,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,3,3,7,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.6087,square_button,0,-0.8913,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,4,4,6,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5658,square_button,0,-0.7342,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,5,5,3,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5581,square_button,0,-0.5419,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,6,6,0,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5574,square_button,1,-0.9426,,,,,,,1.5,images/target_square.jpg,,,,,,,0,7,7,2,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5491,square_button,1,-0.5509,,,,,,,1.1,images/target_square.jpg,,,,,,,0,8,8,5,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5414,square_button,1,-0.7586,,,,,,,1.3,images/target_square.jpg,,,,,,,1,0,9,8,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5574,square_button,0,-0.5426,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,1,10,7,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5409,square_button,0,-0.7591,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,2,11,3,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5735,square_button,0,-0.7265,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,3,12,1,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5336,square_button,1,-0.9664,,,,,,,1.5,images/target_square.jpg,,,,,,,1,4,13,2,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5976,square_button,1,-0.5024,,,,,,,1.1,images/target_square.jpg,,,,,,,1,5,14,5,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.525,square_button,0,-0.575,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,6,15,0,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5912,square_button,0,-0.9088,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,7,16,6,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,0,-0.057845745,-0.253324468,1,0,0,0.5326,square_button,0,-0.9674,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,8,17,4,1
,001,2023-08-29_22h34.39.338,choiceRTT,2023.1.3,Win32,60.10699044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
