my.response.keys, my.response.corr, my.response.rt, my.mouseResp.x, my.mouseResp.y, my.mouseResp.leftButton, my.mouseResp.midButton, my.mouseResp.rightButton, my.mouseResp.RT, my.mouseResp.clicked_name, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, my.mainTrials.thisRepN, my.mainTrials.thisTrialN, my.mainTrials.thisN, my.mainTrials.thisIndex, my.mainTrials.ran, my.mainTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate
, 0, , 0.32222222222222224, 0.027777777777777776, 1, 0, 0, 2.101000000000001, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60
, 0, , -0.36666666666666664, -0.025555555555555557, 1, 0, 0, 0.484, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60
, 0, , -0.07555555555555556, 0.0011111111111111111, 1, 0, 0, 0.8829999999999991, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60
, 0, , -0.1111111111111111, -0.0022222222222222222, 1, 0, 0, 0.5489999999999995, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60
, 0, , 0.34, -0.0044444444444444444, 1, 0, 0, 0.6159999999999997, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60
, 0, , 0.09111111111111111, -0.03222222222222222, 1, 0, 0, 0.6179999999999986, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60
, 0, , 0.10111111111111111, -0.01888888888888889, 1, 0, 0, 0.5999999999999979, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60
, 0, , -0.4122222222222222, -0.01888888888888889, 1, 0, 0, 0.5829999999999984, my.targImage, 1, 0, 8, 4, 1, 7, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60, 1, 0, 8, 4, 1, 7, 1, -0.375, c, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.375, c, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60
, 0, , 0.3655555555555556, 0.03333333333333333, 1, 0, 0, 0.5670000000000002, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, 0.125, b, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, 0.125, b, 1, 0, 40, 14, 1, 39, 1.6666, 0.125, b, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60
, 0, , -0.36, 0.025555555555555557, 1, 0, 0, 0.5679999999999978, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, 0.125, b, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1.6666, 0.125, b, 1, 0, 40, 14, 1, 39, 1.6666, 0.125, b, 7, 001, Tue Jul 24 2018 10:22:47 GMT-0400 (Eastern Daylight Time), choiceRTT, 60
