participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,v,1,3.479,,,,,,,,,2.379,b,7.678,,0,0,0,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,1,2.714,,,,,,,,,1.414,,,,0,1,1,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,1,2.251,,,,,,,,,0.751,,,,0,2,2,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,1,2.911,,,,,,,,,1.811,,,,0,3,3,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,c,1,3.2,,,,,,,,,1.7,v,4.481,,0,4,4,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,v,1,1.98,,,,,,,,,0.68,space,5.761,,0,5,5,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,c,1,2.218,,,,,,,,,1.118,,,,0,6,6,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,v,1,2.973,,,,,,,,,1.473,space,3.282,,0,7,7,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,0,2.25,,,,,,,,,0.95,space,4.081,,0,8,8,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,,,,,,,,,,,,,,,,,,,,,,,,0.01,-0.252222222,1,0,0,,,,,
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,1,2.602,,,,,,,,,1.502,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,0,0,7,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,b,1,2.195,,,,,,,,,0.695,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,1,1,4,1
,001,2024-02-03_13h57.03.079,choiceRTT,2023.1.3,MacIntel,66.66666667,c,1,2.361,,,,,,,,,1.061,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,2,2,3,1
