participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,v,1,3.045,,,,,,,,,1.745,space,8.257,,0,0,0,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,b,1,1.759,,,,,,,,,0.659,space,1.011,,0,1,1,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,1,3.091,,,,,,,,,1.791,space,1.534,,0,2,2,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,1,2.187,,,,,,,,,0.687,space,0.752,,0,3,3,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,0,1.84,,,,,,,,,0.54,space,0.365,,0,4,4,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,b,0,1.636,,,,,,,,,0.536,space,0.46,,0,5,5,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,v,1,2.12,,,,,,,,,0.62,space,0.379,,0,6,6,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,1,1.774,,,,,,,,,0.674,space,0.328,,0,7,7,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,0,2.174,,,,,,,,,0.674,space,0.329,,0,8,8,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,,,,,,,,,,,,,,,,,,,,,,,,-0.076635514,-0.26635514,1,0,0,,,,,
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,1,2.459,,,,,,,,,0.959,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,0,0,6,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,0,2.012,,,,,,,,,0.712,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,1,1,1,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,v,1,1.995,,,,,,,,,0.695,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,2,2,8,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,v,1,2.282,,,,,,,,,0.782,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,3,3,2,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,1,1.698,,,,,,,,,0.598,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,4,4,0,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,1,2.005,,,,,,,,,0.705,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,5,5,3,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,0,1.754,,,,,,,,,0.654,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,6,6,7,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,v,1,1.753,,,,,,,,,0.653,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,7,7,5,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,b,1,2.142,,,,,,,,,0.642,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,8,8,4,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,b,1,2.018,,,,,,,,,0.518,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,0,9,4,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,1,1.832,,,,,,,,,0.532,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,1,10,3,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,v,1,1.751,,,,,,,,,0.651,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,2,11,5,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,1,2.204,,,,,,,,,1.104,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,3,12,0,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,v,1,1.809,,,,,,,,,0.509,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,4,13,8,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,v,1,2.071,,,,,,,,,0.571,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,5,14,2,1
,001,2024-02-16_20h40.24.307,choiceRTT,2023.1.3,MacIntel,30.3030303,c,0,1.765,,,,,,,,,0.665,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,6,15,7,1
