response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,-0.129053819,-0.018402778,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,,001,2021-04-07_03h28.44.344,choiceRTT,3.1.3,60
,0,-0.376701389,-0.002070313,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,,001,2021-04-07_03h28.44.344,choiceRTT,3.1.3,60
