keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.020833282,-0.256666718,1,0,0,6.9328,square_button,1,5.4328,space,5.7093,0,0,0,2,1,1.5,images/target_square.jpg,,001,2023-05-14_24h00.34.039,choiceRTT,2021.2.3,Win32,29.98141152,,,,,,,,,,,
,0,0.255,-0.256666718,1,0,0,3.9888,plus_button,1,2.4888,space,2.9397,0,1,1,4,1,1.5,images/target_plus.jpg,,001,2023-05-14_24h00.34.039,choiceRTT,2021.2.3,Win32,29.98141152,,,,,,,,,,,
,0,-0.023333282,-0.26,1,0,0,3.1544,square_button,1,1.8544,space,4.2943,0,2,2,8,1,1.3,images/target_square.jpg,,001,2023-05-14_24h00.34.039,choiceRTT,2021.2.3,Win32,29.98141152,,,,,,,,,,,
,0,-0.020833282,-0.26,1,0,0,2.6046,square_button,1,1.5046,space,6.5271,0,3,3,5,1,1.1,images/target_square.jpg,,001,2023-05-14_24h00.34.039,choiceRTT,2021.2.3,Win32,29.98141152,,,,,,,,,,,
,0,-0.020833282,-0.26,1,0,0,3.2377,square_button,0,2.1377,space,1.3755,0,4,4,0,1,1.1,images/target_cross.jpg,,001,2023-05-14_24h00.34.039,choiceRTT,2021.2.3,Win32,29.98141152,,,,,,,,,,,
,0,-0.215,-0.256666718,1,0,0,5.8872,cross_button,0,4.5872,space,3.1031,0,5,5,1,1,1.3,images/target_plus.jpg,,001,2023-05-14_24h00.34.039,choiceRTT,2021.2.3,Win32,29.98141152,,,,,,,,,,,
,0,-0.021666641,-0.245,1,0,0,4.6543,square_button,0,3.1543,space,1.6283,0,6,6,6,1,1.5,images/target_cross.jpg,,001,2023-05-14_24h00.34.039,choiceRTT,2021.2.3,Win32,29.98141152,,,,,,,,,,,
,0,0.169166718,-0.274166718,1,0,0,5.0889,plus_button,1,3.9889,space,1.4128,0,7,7,7,1,1.1,images/target_plus.jpg,,001,2023-05-14_24h00.34.039,choiceRTT,2021.2.3,Win32,29.98141152,,,,,,,,,,,
,0,0.06,-0.225,1,0,0,1.6383,square_button,0,0.3383,space,8.1131,0,8,8,3,1,1.3,images/target_cross.jpg,,001,2023-05-14_24h00.34.039,choiceRTT,2021.2.3,Win32,29.98141152,,,,,,,,,,,
,0,-0.253333321,-0.225833359,1,0,0,6.478,cross_button,1,4.978,,,,,,,,1.5,images/target_cross.jpg,,001,2023-05-14_24h00.34.039,choiceRTT,2021.2.3,Win32,29.98141152,,-0.019166641,-0.2175,1,0,0,0,0,0,6,1
