keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,2.232,,,,,,,,0.932,space,4.272,0,0,0,3,1,1.3,images/target_cross.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,,,,,
b,1,2.351,,,,,,,,0.851,space,6.698,0,1,1,4,1,1.5,images/target_plus.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,,,,,
v,1,2.086,,,,,,,,0.786,space,2.527,0,2,2,8,1,1.3,images/target_square.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,,,,,
v,1,2.023,,,,,,,,0.923,space,5.519,0,3,3,5,1,1.1,images/target_square.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,,,,,
v,1,2.203,,,,,,,,0.703,space,2.576,0,4,4,2,1,1.5,images/target_square.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,,,,,
c,1,2.237,,,,,,,,1.137,space,4.505,0,5,5,0,1,1.1,images/target_cross.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,,,,,
b,1,1.736,,,,,,,,0.636,space,1.316,0,6,6,7,1,1.1,images/target_plus.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,,,,,
c,1,2.082,,,,,,,,0.582,space,1.579,0,7,7,6,1,1.5,images/target_cross.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,,,,,
b,1,1.992,,,,,,,,0.692,space,0.93,0,8,8,1,1,1.3,images/target_plus.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,,,,,
b,1,2.342,,,,,,,,1.042,,,,,,,,1.3,images/target_plus.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,space,1.581,0.56375,0.25125,0,0,0,0,0,0,1,1
c,1,2.09,,,,,,,,0.79,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,0,1,1,3,1
c,1,1.723,,,,,,,,0.623,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,0,2,2,0,1
v,1,2.003,,,,,,,,0.703,,,,,,,,1.3,images/target_square.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,0,3,3,8,1
c,1,2.269,,,,,,,,0.769,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,0,4,4,6,1
v,1,2.134,,,,,,,,0.634,,,,,,,,1.5,images/target_square.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,0,5,5,2,1
b,1,2.056,,,,,,,,0.956,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,0,6,6,7,1
b,1,2.387,,,,,,,,0.887,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,0,7,7,4,1
v,1,1.775,,,,,,,,0.675,,,,,,,,1.1,images/target_square.jpg,000,001,2023-05-01_15h27.03,choiceRTT,2021.2.3,MacIntel,60.16847172,,,,,,,,0,8,8,5,1
