keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,0,2.906,,,,,,,,1.406,space,8.528,0,0,0,4,1,1.5,images/target_plus.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
b,1,3.496,,,,,,,,2.396,space,2.07,0,1,1,7,1,1.1,images/target_plus.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
b,1,2.945,,,,,,,,1.645,space,1.164,0,2,2,1,1,1.3,images/target_plus.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
c,1,2.996,,,,,,,,1.696,space,0.813,0,3,3,3,1,1.3,images/target_cross.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
v,1,1.84,,,,,,,,0.74,space,0.73,0,4,4,5,1,1.1,images/target_square.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
c,1,2.339,,,,,,,,0.839,space,0.684,0,5,5,6,1,1.5,images/target_cross.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
v,1,2.123,,,,,,,,0.823,space,0.82,0,6,6,8,1,1.3,images/target_square.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
v,1,2.226,,,,,,,,0.726,space,0.682,0,7,7,2,1,1.5,images/target_square.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
c,1,1.877,,,,,,,,0.777,space,1.631,0,8,8,0,1,1.1,images/target_cross.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,,,,,
c,0,2.513,,,,,,,,1.213,,,,,,,,1.3,images/target_square.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,space,2.476,-0.043518519,-0.049074074,0,0,0,0,0,0,8,1
c,0,2.911,,,,,,,,1.611,,,,,,,,1.3,images/target_plus.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,1,1,1,1
b,1,2.256,,,,,,,,0.756,,,,,,,,1.5,images/target_plus.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,2,2,4,1
c,1,1.99,,,,,,,,0.69,,,,,,,,1.3,images/target_cross.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,3,3,3,1
b,1,1.824,,,,,,,,0.724,,,,,,,,1.1,images/target_plus.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,4,4,7,1
v,1,2.063,,,,,,,,0.563,,,,,,,,1.5,images/target_square.jpg,1,001,2022-07-20_14h14.45.469,choiceRTT,2021.2.3,Win32,59.95203837,,,,,,,,0,5,5,2,1
