keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,0,0.0555,,,,,,,,-1.4445,c,11.9273,0,0,0,6,1,1.5,images/target_cross.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,,,,,
c,1,3.1638,,,,,,,,2.0638,c,2.6422,0,1,1,0,1,1.1,images/target_cross.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,,,,,
b,1,8.0212,,,,,,,,6.9212,,,0,2,2,7,1,1.1,images/target_plus.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,,,,,
c,0,2.1846,,,,,,,,0.8846,v,6.4545,0,3,3,1,1,1.3,images/target_plus.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,,,,,
c,0,3.7305,,,,,,,,2.2305,c,3.2005,0,4,4,4,1,1.5,images/target_plus.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,,,,,
v,1,2.9523,,,,,,,,1.6523,c,1.6508,0,5,5,8,1,1.3,images/target_square.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,,,,,
v,1,2.2224,,,,,,,,0.7224,v,2.1331,0,6,6,2,1,1.5,images/target_square.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,,,,,
b,0,1.6886,,,,,,,,0.5886,v,1.2943,0,7,7,5,1,1.1,images/target_square.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,,,,,
c,1,1.9735,,,,,,,,0.6735,v,0.7647,0,8,8,3,1,1.3,images/target_cross.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,,,,,
v,1,3.226,,,,,,,,1.726,,,,,,,,1.5,images/target_square.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,space,5.9792,0.207407424,-0.219444512,0,0,0,0,0,0,2,1
v,1,1.9097,,,,,,,,0.6097,,,,,,,,1.3,images/target_square.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,0,1,1,8,1
v,1,1.7966,,,,,,,,0.6966,,,,,,,,1.1,images/target_square.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,0,2,2,5,1
c,1,2.3716,,,,,,,,1.0716,,,,,,,,1.3,images/target_cross.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,0,3,3,3,1
b,1,2.279,,,,,,,,0.779,,,,,,,,1.5,images/target_plus.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,0,4,4,4,1
c,1,2.3227,,,,,,,,0.8227,,,,,,,,1.5,images/target_cross.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,0,5,5,6,1
c,0,1.705,,,,,,,,0.605,,,,,,,,1.1,images/target_plus.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,0,6,6,7,1
c,1,1.8649,,,,,,,,0.7649,,,,,,,,1.1,images/target_cross.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,0,7,7,0,1
b,1,1.8982,,,,,,,,0.5982,,,,,,,,1.3,images/target_plus.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,0,8,8,1,1
b,1,1.9551,,,,,,,,0.6551,,,,,,,,1.3,images/target_plus.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,1,0,9,1,1
v,0,2.1218,,,,,,,,0.6218,,,,,,,,1.5,images/target_cross.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,1,1,10,6,1
v,1,2.0081,,,,,,,,0.7081,,,,,,,,1.3,images/target_square.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,1,2,11,8,1
v,1,1.6066,,,,,,,,0.5066,,,,,,,,1.1,images/target_square.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,1,3,12,5,1
c,1,1.6215,,,,,,,,0.5215,,,,,,,,1.1,images/target_cross.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,1,4,13,0,1
c,1,2.0935,,,,,,,,0.7935,,,,,,,,1.3,images/target_cross.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,1,5,14,3,1
v,1,2.1449,,,,,,,,0.6449,,,,,,,,1.5,images/target_square.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,1,6,15,2,1
c,0,2.3044,,,,,,,,1.2044,,,,,,,,1.1,images/target_plus.jpg,,001,2022-03-31_07h48.04.636,choiceRTT,2021.2.3,Win32,61.02770658,,,,,,,,1,7,16,7,1
