participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,b,1,3.665,,,,,,,,,2.365,space,11.192,,0,0,0,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,1,3.645,,,,,,,,,2.145,space,6.22,,0,1,1,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,v,1,2.34,,,,,,,,,0.84,space,4.255,,0,2,2,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,0,2.181,,,,,,,,,0.881,space,4.552,,0,3,3,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,1,2.312,,,,,,,,,1.012,space,7.59,,0,4,4,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,b,1,3.04,,,,,,,,,1.94,,,,0,5,5,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,b,1,3.173,,,,,,,,,1.673,space,11.139,,0,6,6,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,0,2.057,,,,,,,,,0.957,space,9.197,,0,7,7,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,1,3.559,,,,,,,,,2.459,space,13.962,,0,8,8,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,space,6.3,,-0.017142857,-0.248571429,0,0,0,,,,,
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,v,0,2.685,,,,,,,,,1.585,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,0,0,7,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,b,0,0.005,,,,,,,,,-1.095,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,0,1,1,5,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,b,1,1.323,,,,,,,,,-0.177,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,0,2,2,4,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,v,1,3.007,,,,,,,,,1.507,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,3,3,2,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,1,2.707,,,,,,,,,1.207,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,4,4,6,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,1,2.645,,,,,,,,,1.345,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,0,5,5,3,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,b,1,2.323,,,,,,,,,1.023,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,6,6,1,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,1,2.107,,,,,,,,,1.007,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,7,7,0,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,v,1,2.24,,,,,,,,,0.94,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,8,8,8,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,v,1,2.04,,,,,,,,,0.74,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,1,0,9,8,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,v,1,2.207,,,,,,,,,0.707,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,1,1,10,2,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,1,2.339,,,,,,,,,0.839,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,1,2,11,6,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,1,2.174,,,,,,,,,0.874,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,1,3,12,3,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,b,1,2.424,,,,,,,,,0.924,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,1,4,13,4,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,v,1,1.774,,,,,,,,,0.674,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,1,5,14,5,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,b,1,2.108,,,,,,,,,0.808,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,1,6,15,1,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,c,1,2.157,,,,,,,,,1.057,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,1,7,16,0,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,b,1,1.981,,,,,,,,,0.881,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,1,8,17,7,1
owen,001,2023-11-07_21h17.00.776,choiceRTT,2023.1.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
