keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,-0.221354167,-0.255208333,1,0,0,12.8421,cross_button,0,11.7421,,0,0,0,7,1,1.1,images/target_plus.jpg,abc,001,2022-12-01_15h46.50.629,choiceRTT,2021.2.3,Win32,59.53089654
,0,0.027977044,-0.2517934,1,0,0,19.9371,square_button,1,18.6371,,0,1,1,8,1,1.3,images/target_square.jpg,abc,001,2022-12-01_15h46.50.629,choiceRTT,2021.2.3,Win32,59.53089654
