keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.255555541,-0.25462963,1,0,0,4.1729,cross_button,1,2.6729,,0,0,0,6,1,1.5,images/target_cross.jpg,,001,2023-01-17_13h42.55.914,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.291666667,-0.287037037,1,0,0,2.5108,plus_button,1,1.2108,,0,1,1,1,1,1.3,images/target_plus.jpg,,001,2023-01-17_13h42.55.914,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,-0.23055557,-0.265740783,1,0,0,2.2027,cross_button,1,1.1027,,0,2,2,0,1,1.1,images/target_cross.jpg,,001,2023-01-17_13h42.55.914,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,-0.000925912,-0.250925912,1,0,0,2.1408,square_button,1,0.8408,,0,3,3,8,1,1.3,images/target_square.jpg,,001,2023-01-17_13h42.55.914,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,-0.051851838,-0.255555541,1,0,0,1.9389,square_button,1,0.8389,,0,4,4,5,1,1.1,images/target_square.jpg,,001,2023-01-17_13h42.55.914,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.241666653,-0.225000028,1,0,0,2.0146,plus_button,1,0.9146,,0,5,5,7,1,1.1,images/target_plus.jpg,,001,2023-01-17_13h42.55.914,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,-0.025925884,-0.277777778,1,0,0,2.543,square_button,1,1.043,,0,6,6,2,1,1.5,images/target_square.jpg,,001,2023-01-17_13h42.55.914,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,0.261111153,-0.231481481,1,0,0,2.6123,plus_button,1,1.1123,,0,7,7,4,1,1.5,images/target_plus.jpg,,001,2023-01-17_13h42.55.914,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,-0.210185157,-0.262037065,1,0,0,2.1909,cross_button,1,0.8909,,0,8,8,3,1,1.3,images/target_cross.jpg,,001,2023-01-17_13h42.55.914,choiceRTT,2021.2.3,Win32,60.04563468,,,,,,,,,,,
,0,-0.003703718,-0.238888917,1,0,0,1.9387,square_button,1,0.8387,,,,,,,1.1,images/target_square.jpg,,001,2023-01-17_13h42.55.914,choiceRTT,2021.2.3,Win32,60.04563468,,0.01944443,-0.244444459,1,0,0,0,0,0,5,1
