keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,0,3.0537,,,,,,,,1.7537,space,7.3722,0,0,0,8,1,1.3,images/target_square.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,,,,,
v,0,5.0327,,,,,,,,3.9327,space,1.4861,0,1,1,0,1,1.1,images/target_cross.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,,,,,
b,1,3.1771,,,,,,,,1.8771,space,1.716,0,2,2,1,1,1.3,images/target_plus.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,,,,,
b,1,2.9771,,,,,,,,1.8771,space,1.6614,0,3,3,7,1,1.1,images/target_plus.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,,,,,
c,1,3.8472,,,,,,,,2.5472,space,1.213,0,4,4,3,1,1.3,images/target_cross.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,,,,,
v,1,2.0397,,,,,,,,0.9397,space,0.8598,0,5,5,5,1,1.1,images/target_square.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,,,,,
v,1,2.0706,,,,,,,,0.5706,space,0.9654,0,6,6,2,1,1.5,images/target_square.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,,,,,
b,0,3.5187,,,,,,,,2.0187,space,0.8655,0,7,7,6,1,1.5,images/target_cross.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,,,,,
c,0,3.3014,,,,,,,,1.8014,space,0.7773,0,8,8,4,1,1.5,images/target_plus.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,,,,,
b,0,3.1337,,,,,,,,1.6337,,,,,,,,1.5,images/target_cross.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,-0.039814758,-0.246296353,1,0,0,0,0,0,6,1
c,0,3.3063,,,,,,,,1.8063,,,,,,,,1.5,images/target_square.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,0,1,1,2,1
b,0,2.7383,,,,,,,,1.4383,,,,,,,,1.3,images/target_cross.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,0,2,2,3,1
v,1,2.4098,,,,,,,,1.3098,,,,,,,,1.1,images/target_square.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,0,3,3,5,1
b,0,2.572,,,,,,,,1.272,,,,,,,,1.3,images/target_square.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,0,4,4,8,1
b,0,2.3382,,,,,,,,1.2382,,,,,,,,1.1,images/target_cross.jpg,,001,2023-01-15_13h07.05.163,choiceRTT,2021.2.3,Win32,59.86231667,,,,,,,0,5,5,0,1
