participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,3.957,,,,,,,,,2.457,space,8.468,,0,0,0,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,1.773,,,,,,,,,0.673,space,1.349,,0,1,1,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,2.624,,,,,,,,,1.124,space,2.182,,0,2,2,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.834,,,,,,,,,0.534,space,1.908,,0,3,3,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,v,0,1.688,,,,,,,,,0.388,space,2.26,,0,4,4,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,1.91,,,,,,,,,0.61,space,0.854,,0,5,5,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.558,,,,,,,,,0.458,space,0.857,,0,6,6,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,c,0,1.608,,,,,,,,,0.508,space,0.62,,0,7,7,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.122,,,,,,,,,0.622,space,0.47,,0,8,8,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,space,2.482,,0.164444444,-0.07,0,0,0,,,,,
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.033,,,,,,,,,0.533,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,0,0,2,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.834,,,,,,,,,0.734,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,1,1,7,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,1.687,,,,,,,,,0.587,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,2,2,0,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,0,1.623,,,,,,,,,0.323,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,3,3,8,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,v,0,1.979,,,,,,,,,0.479,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,0,4,4,4,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,1.625,,,,,,,,,0.525,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,0,5,5,5,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,1.956,,,,,,,,,0.656,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,0,6,6,3,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.814,,,,,,,,,0.514,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,7,7,1,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.405,,,,,,,,,0.905,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,8,8,6,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.942,,,,,,,,,0.842,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,1,0,9,7,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,0,1.59,,,,,,,,,0.49,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,1,1,10,0,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,1.635,,,,,,,,,0.535,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,1,2,11,5,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,v,1,2.023,,,,,,,,,0.723,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,1,3,12,8,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,0,2.38,,,,,,,,,0.88,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,1,4,13,2,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,1.894,,,,,,,,,0.594,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,1,5,14,3,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,c,1,2.207,,,,,,,,,0.707,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,1,6,15,6,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.966,,,,,,,,,0.666,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,1,7,16,1,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,b,1,1.949,,,,,,,,,0.449,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,1,8,17,4,1
,001,2023-12-04_11h08.11.635,choiceRTT,2023.1.3,MacIntel,58.82352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
