keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,3.7989,,,,,,,,2.6989,space,1.0205,0,0,0,7,1,1.1,images/target_plus.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,,,,,
b,1,1.9568,,,,,,,,0.4568,space,0.932,0,1,1,4,1,1.5,images/target_plus.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,,,,,
c,1,2.2831,,,,,,,,0.7831,space,0.8204,0,2,2,6,1,1.5,images/target_cross.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,,,,,
b,1,1.9031,,,,,,,,0.6031,space,0.9931,0,3,3,1,1,1.3,images/target_plus.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,,,,,
v,1,2.479,,,,,,,,0.979,space,0.8746,0,4,4,2,1,1.5,images/target_square.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,,,,,
b,0,1.985,,,,,,,,0.685,space,0.5376,0,5,5,3,1,1.3,images/target_cross.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,,,,,
v,1,2.2819,,,,,,,,1.1819,space,0.5696,0,6,6,5,1,1.1,images/target_square.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,,,,,
c,1,1.6652,,,,,,,,0.5652,space,0.7577,0,7,7,0,1,1.1,images/target_cross.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,,,,,
v,1,2.1182,,,,,,,,0.8182,space,0.4492,0,8,8,8,1,1.3,images/target_square.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,,,,,
b,0,4.4444,,,,,,,,3.1444,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,0.020370399,-0.258333333,1,0,0,0,0,0,3,1
c,1,1.6887,,,,,,,,0.5887,,,,,,,,1.1,images/target_cross.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,0,1,1,0,1
v,1,2.0336,,,,,,,,0.9336,,,,,,,,1.1,images/target_square.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,0,2,2,5,1
b,0,2.4509,,,,,,,,0.9509,,,,,,,,1.5,images/target_cross.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,0,3,3,6,1
b,1,2.184,,,,,,,,1.084,,,,,,,,1.1,images/target_plus.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,0,4,4,7,1
c,0,2.2176,,,,,,,,0.7176,,,,,,,,1.5,images/target_plus.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,0,5,5,4,1
c,0,1.9033,,,,,,,,0.6033,,,,,,,,1.3,images/target_plus.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,0,6,6,1,1
v,1,2.2682,,,,,,,,0.7682,,,,,,,,1.5,images/target_square.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,0,7,7,2,1
c,0,1.7954,,,,,,,,0.4954,,,,,,,,1.3,images/target_square.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,0,8,8,8,1
b,0,1.3937,,,,,,,,0.2937,,,,,,,,1.1,images/target_square.jpg,000,001,2023-04-27_19h13.16.613,choiceRTT,2021.2.3,Win32,29.96254682,,,,,,,1,0,9,5,1
