participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,v,0,0.4956,,,,,,,,,-0.8044,space,6.5064,,0,0,0,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,b,0,4.2809,,,,,,,,,2.9809,space,4.292,,0,1,1,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,b,1,3.0795,,,,,,,,,1.9795,space,2.791,,0,2,2,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,b,1,2.4699,,,,,,,,,0.9699,space,3.4662,,0,3,3,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,v,1,2.5815,,,,,,,,,1.2815,space,2.5184,,0,4,4,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,c,1,2.4018,,,,,,,,,0.9018,space,4.6147,,0,5,5,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,c,1,2.1647,,,,,,,,,1.0647,space,0.6388,,0,6,6,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,v,1,2.5469,,,,,,,,,1.0469,space,0.3747,,0,7,7,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,v,1,1.9564,,,,,,,,,0.8564,space,0.5723,,0,8,8,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,-0.03546099,-0.245776149,1,0,0,,,,,
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,c,1,2.5733,,,,,,,,,1.2733,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,0,0,3,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,v,1,1.9215,,,,,,,,,0.8215,,,,,,,,,1.1,images/target_square.jpg,,,,,,,0,1,1,5,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,v,1,2.2099,,,,,,,,,0.7099,,,,,,,,,1.5,images/target_square.jpg,,,,,,,0,2,2,2,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,v,1,1.9172,,,,,,,,,0.6172,,,,,,,,,1.3,images/target_square.jpg,,,,,,,0,3,3,8,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,c,1,2.3431,,,,,,,,,0.8431,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,4,4,6,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,b,1,2.1879,,,,,,,,,0.8879,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,5,5,1,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,b,1,2.032,,,,,,,,,0.532,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,6,6,4,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,c,1,1.8894,,,,,,,,,0.7894,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,7,7,0,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,c,0,1.6861,,,,,,,,,0.5861,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,8,8,7,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,b,1,2.1433,,,,,,,,,0.8433,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,0,9,1,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,b,1,2.1257,,,,,,,,,0.6257,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,1,1,10,4,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,b,1,1.6444,,,,,,,,,0.5444,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,1,2,11,7,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,v,1,2.2957,,,,,,,,,0.7957,,,,,,,,,1.5,images/target_square.jpg,,,,,,,1,3,12,2,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,v,1,1.5989,,,,,,,,,0.4989,,,,,,,,,1.1,images/target_square.jpg,,,,,,,1,4,13,5,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,c,1,1.753,,,,,,,,,0.653,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,1,5,14,0,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,v,1,1.9196,,,,,,,,,0.6196,,,,,,,,,1.3,images/target_square.jpg,,,,,,,1,6,15,8,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,c,1,2.1802,,,,,,,,,0.8802,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,1,7,16,3,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,c,1,2.1545,,,,,,,,,0.6545,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,1,8,17,6,1
3,001,2024-01-21_21h55.12.259,choiceRTT,2023.1.3,MacIntel,29.94011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
