keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.236111111,-0.240740741,1,0,0,2.8414,cross_button,0,1.3414,space,4.5135,0,0,0,2,1,1.5,images/target_square.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,0,0.002777778,-0.237962963,1,0,0,1.8718,square_button,1,0.7718,space,2.3723,0,1,1,5,1,1.1,images/target_square.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,0,-0.256481481,-0.253703704,1,0,0,2.2027,cross_button,0,1.1027,,,0,2,2,7,1,1.1,images/target_plus.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,0,-0.25462963,-0.260185185,1,0,0,2.4552,cross_button,0,0.9552,,,0,3,3,4,1,1.5,images/target_plus.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,0,-0.225,-0.264814815,1,0,0,3.7095,cross_button,1,2.4095,,,0,4,4,3,1,1.3,images/target_cross.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,0,0.078703704,-0.24537037,1,0,0,2.1623,square_button,1,0.8623,,,0,5,5,8,1,1.3,images/target_square.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,0,-0.225,-0.246296296,1,0,0,2.0921,cross_button,0,0.7921,,,0,6,6,1,1,1.3,images/target_plus.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,0,-0.238888889,-0.247222222,1,0,0,2.4486,cross_button,1,1.3486,,,0,7,7,0,1,1.1,images/target_cross.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,0,-0.200925926,-0.264814815,1,0,0,3.1915,cross_button,1,1.6915,,,0,8,8,6,1,1.5,images/target_cross.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,,,,,
,0,0.239814815,-0.255555556,1,0,0,2.466,plus_button,1,0.966,,,,,,,,1.5,images/target_plus.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,0.00462963,-0.253703704,1,0,0,0,0,0,4,1
,0,0.267592593,-0.268518519,1,0,0,2.2968,plus_button,1,0.9968,,,,,,,,1.3,images/target_plus.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,0,1,1,1,1
,0,-0.264814815,-0.263888889,1,0,0,2.2725,cross_button,1,1.1725,,,,,,,,1.1,images/target_cross.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,0,2,2,0,1
,0,0.060185185,-0.25,1,0,0,2.2605,square_button,1,0.7605,,,,,,,,1.5,images/target_square.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,0,3,3,2,1
,0,-0.057407407,-0.251851852,1,0,0,1.6736,square_button,1,0.5736,,,,,,,,1.1,images/target_square.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,0,4,4,5,1
,0,-0.343518519,-0.266666667,1,0,0,3.2483,cross_button,1,1.9483,,,,,,,,1.3,images/target_cross.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,0,5,5,3,1
,0,0.286111111,-0.217592593,1,0,0,2.0921,plus_button,1,0.9921,,,,,,,,1.1,images/target_plus.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,0,6,6,7,1
,0,0.025925926,-0.263888889,1,0,0,2.1984,square_button,1,0.8984,,,,,,,,1.3,images/target_square.jpg,,001,2022-12-14_12h48.32.971,choiceRTT,2021.2.3,Win32,60.0024001,,,,,,,0,7,7,8,1
