keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,0.275925926,-0.264814815,1,0,0,5.7566,plus_button,0,4.6566,,0,0,0,0,1,1.1,images/target_cross.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,,,,,
,0,0.018518519,-0.251851852,1,0,0,2.459,square_button,1,1.359,,0,1,1,5,1,1.1,images/target_square.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,,,,,
,0,0.187037037,-0.271296296,1,0,0,10.5161,plus_button,0,9.0161,,0,2,2,2,1,1.5,images/target_square.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,,,,,
,0,-0.024074074,-0.241666667,1,0,0,0.5762,square_button,0,-0.9238,,0,3,3,4,1,1.5,images/target_plus.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,,,,,
,0,-0.056481481,-0.24537037,1,0,0,1.9991,square_button,1,0.6991,,0,4,4,8,1,1.3,images/target_square.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,,,,,
,0,0.207407407,-0.257407407,1,0,0,0.5111,plus_button,1,-0.7889,,0,5,5,1,1,1.3,images/target_plus.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,,,,,
,0,0.189814815,-0.238888889,1,0,0,2.1996,plus_button,0,0.6996,,0,6,6,6,1,1.5,images/target_cross.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,,,,,
,0,0.006481481,-0.236111111,1,0,0,0.8326,square_button,0,-0.2674,,0,7,7,7,1,1.1,images/target_plus.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,,,,,
,0,0.006481481,-0.236111111,1,0,0,0.2996,square_button,0,-1.0004,,0,8,8,3,1,1.3,images/target_cross.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,,,,,
,0,0.006481481,-0.236111111,1,0,0,0.2586,square_button,0,-1.0414,,,,,,,1.3,images/target_cross.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,0.006481481,-0.236111111,1,0,0,0,0,0,3,1
,0,0.006481481,-0.236111111,1,0,0,0.2162,square_button,0,-1.2838,,,,,,,1.5,images/target_plus.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,0,1,1,4,1
,0,0.006481481,-0.236111111,1,0,0,0.2659,square_button,1,-1.0341,,,,,,,1.3,images/target_square.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,0,2,2,8,1
,0,0.006481481,-0.236111111,1,0,0,0.2998,square_button,0,-1.0002,,,,,,,1.3,images/target_plus.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,0,3,3,1,1
,0,0.013888889,-0.227777778,1,0,0,0.8324,square_button,1,-0.2676,,,,,,,1.1,images/target_square.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,0,4,4,5,1
,0,0.013888889,-0.227777778,1,0,0,0.1996,square_button,0,-0.9004,,,,,,,1.1,images/target_plus.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,0,5,5,7,1
,0,0.013888889,-0.227777778,1,0,0,0.5661,square_button,0,-0.9339,,,,,,,1.5,images/target_cross.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,0,6,6,6,1
,0,0.013888889,-0.227777778,1,0,0,0.1826,square_button,0,-0.9174,,,,,,,1.1,images/target_cross.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,0,7,7,0,1
,0,0.013888889,-0.227777778,1,0,0,0.1828,square_button,1,-1.3172,,,,,,,1.5,images/target_square.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,0,8,8,2,1
,0,0.013888889,-0.227777778,1,0,0,0.1662,square_button,0,-0.9338,,,,,,,1.1,images/target_plus.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,1,0,9,7,1
,0,0.013888889,-0.227777778,1,0,0,0.1662,square_button,0,-1.3338,,,,,,,1.5,images/target_cross.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,1,1,10,6,1
,0,0.013888889,-0.227777778,1,0,0,0.1662,square_button,0,-1.3338,,,,,,,1.5,images/target_plus.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,1,2,11,4,1
,0,0.013888889,-0.227777778,1,0,0,0.1663,square_button,0,-1.1337,,,,,,,1.3,images/target_plus.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,1,3,12,1,1
,0,0.013888889,-0.227777778,1,0,0,0.1663,square_button,1,-1.3337,,,,,,,1.5,images/target_square.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,1,4,13,2,1
,0,0.013888889,-0.227777778,1,0,0,0.1834,square_button,1,-0.9166,,,,,,,1.1,images/target_square.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,1,5,14,5,1
,0,0.013888889,-0.227777778,1,0,0,0.1658,square_button,1,-1.1342,,,,,,,1.3,images/target_square.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,1,6,15,8,1
,0,0.013888889,-0.227777778,1,0,0,0.1993,square_button,0,-0.9007,,,,,,,1.1,images/target_cross.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,1,7,16,0,1
,0,0.013888889,-0.227777778,1,0,0,0.1662,square_button,0,-1.1338,,,,,,,1.3,images/target_cross.jpg,1,001,2022-10-22_23h42.57.366,choiceRTT,2021.2.3,Win32,60.0528465,,,,,,,1,8,17,3,1
