participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,001,2023-12-19_13h37.02.605,choiceRTT,2023.1.3,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,001,2023-12-19_13h37.02.605,choiceRTT,2023.1.3,MacIntel,62.5,c,1,5.581,,,,,,,,,4.481,space,7.768,,0,0,0,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
,001,2023-12-19_13h37.02.605,choiceRTT,2023.1.3,MacIntel,62.5,v,1,3.13,,,,,,,,,1.63,space,2.386,,0,1,1,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
,001,2023-12-19_13h37.02.605,choiceRTT,2023.1.3,MacIntel,62.5,v,1,2.747,,,,,,,,,1.447,space,2.241,,0,2,2,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
,001,2023-12-19_13h37.02.605,choiceRTT,2023.1.3,MacIntel,62.5,v,1,3.213,,,,,,,,,2.113,space,3.095,,0,3,3,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
,001,2023-12-19_13h37.02.605,choiceRTT,2023.1.3,MacIntel,62.5,b,1,2.514,,,,,,,,,1.014,space,1.812,,0,4,4,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
,001,2023-12-19_13h37.02.605,choiceRTT,2023.1.3,MacIntel,62.5,b,1,2.299,,,,,,,,,1.199,space,3.573,,0,5,5,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
,001,2023-12-19_13h37.02.605,choiceRTT,2023.1.3,MacIntel,62.5,c,1,3.398,,,,,,,,,1.898,space,2.461,,0,6,6,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
,001,2023-12-19_13h37.02.605,choiceRTT,2023.1.3,MacIntel,62.5,b,1,2.646,,,,,,,,,1.346,space,1.46,,0,7,7,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
,001,2023-12-19_13h37.02.605,choiceRTT,2023.1.3,MacIntel,62.5,c,1,2.312,,,,,,,,,1.012,space,2.04,,0,8,8,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
