response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,-0.391666667,-0.025925926,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,randomaverageJoe,001,2021-05-16_08h33.03.769,choiceRTT,3.1.3,60
