participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.25390625,-0.264322917,1,0,0,6.8815,cross_button,0,5.7815,,0,0,0,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,0.236979167,-0.25390625,1,0,0,4.0333,plus_button,1,2.5333,,0,1,1,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.291666667,-0.2578125,1,0,0,2.8718,cross_button,1,1.7718,,0,2,2,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.00390625,-0.25,1,0,0,2.4057,square_button,1,1.3057,,0,3,3,5,1,1.1,images/target_square.jpg,,,,,,,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.009114583,-0.26171875,1,0,0,2.4547,square_button,1,0.9547,,0,4,4,2,1,1.5,images/target_square.jpg,,,,,,,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,0.326822917,-0.266927083,1,0,0,2.9552,plus_button,0,1.4552,,0,5,5,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.21875,-0.23828125,1,0,0,2.5025,cross_button,1,1.2025,,0,6,6,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.041666667,-0.236979167,1,0,0,2.1899,square_button,1,0.8899,,0,7,7,8,1,1.3,images/target_square.jpg,,,,,,,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,0.209635417,-0.256510417,1,0,0,2.8608,plus_button,1,1.5608,,0,8,8,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,,,,,,,,,,,,,,,,,,,,0.040364583,-0.255208333,1,0,0,,,,,
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,0.248697917,-0.24609375,1,0,0,2.2643,plus_button,1,1.1643,,,,,,,1.1,images/target_plus.jpg,,,,,,,0,0,0,7,1
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,0.216145833,-0.25,1,0,0,2.3619,plus_button,1,0.8619,,,,,,,1.5,images/target_plus.jpg,,,,,,,0,1,1,4,1
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.037760417,-0.266927083,1,0,0,2.2793,square_button,1,0.9793,,,,,,,1.3,images/target_square.jpg,,,,,,,0,2,2,8,1
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,0.029947917,-0.239583333,1,0,0,2.3456,square_button,1,0.8456,,,,,,,1.5,images/target_square.jpg,,,,,,,0,3,3,2,1
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.059895833,-0.272135417,1,0,0,1.8554,square_button,1,0.7554,,,,,,,1.1,images/target_square.jpg,,,,,,,0,4,4,5,1
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.244791667,-0.240885417,1,0,0,2.4187,cross_button,1,0.9187,,,,,,,1.5,images/target_cross.jpg,,,,,,,0,5,5,6,1
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,0.270833333,-0.263020833,1,0,0,2.2061,plus_button,1,0.9061,,,,,,,1.3,images/target_plus.jpg,,,,,,,0,6,6,1,1
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.255208333,-0.23828125,1,0,0,2.1789,cross_button,1,1.0789,,,,,,,1.1,images/target_cross.jpg,,,,,,,0,7,7,0,1
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,-0.27734375,-0.251302083,1,0,0,2.1465,cross_button,1,0.8465,,,,,,,1.3,images/target_cross.jpg,,,,,,,0,8,8,3,1
1,001,2023-12-06_11h18.05.685,choiceRTT,2023.1.3,Win32,60.44122091,,0,0.270833333,-0.268229167,1,0,0,2.4951,plus_button,1,1.1951,,,,,,,1.3,images/target_plus.jpg,,,,,,,1,0,9,1,1
