keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,0,2.59,,,,,,,,1.49,space,8.699,0,0,0,5,1,1.1,images/target_square.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,,,,,
c,0,4.253,,,,,,,,3.153,space,3.048,0,1,1,7,1,1.1,images/target_plus.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,,,,,
c,1,3.124,,,,,,,,1.624,space,1.114,0,2,2,6,1,1.5,images/target_cross.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,,,,,
c,1,2.203,,,,,,,,0.903,space,1.26,0,3,3,3,1,1.3,images/target_cross.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,,,,,
v,1,4.892,,,,,,,,3.392,space,0.964,0,4,4,2,1,1.5,images/target_square.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,,,,,
v,1,7.794,,,,,,,,6.494,space,1.003,0,5,5,8,1,1.3,images/target_square.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,,,,,
b,1,3.413,,,,,,,,2.113,space,0.96,0,6,6,1,1,1.3,images/target_plus.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,,,,,
b,1,2.149,,,,,,,,0.649,space,1.002,0,7,7,4,1,1.5,images/target_plus.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,,,,,
c,1,3.091,,,,,,,,1.991,space,0.72,0,8,8,0,1,1.1,images/target_cross.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,,,,,
c,0,120.528,-0.335078534,-0.054973822,1,0,0,119.314,,119.028,,,,,,,,1.5,images/target_plus.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,0.008333333,-0.25,1,0,0,0,0,0,4,1
v,1,3.219,,,,,,,,1.919,,,,,,,,1.3,images/target_square.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,0,1,1,8,1
v,1,80.514,-0.342408377,-0.079057592,1,0,0,77.211,,79.414,,,,,,,,1.1,images/target_square.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,0,2,2,5,1
c,1,3.412,,,,,,,,1.912,,,,,,,,1.5,images/target_cross.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,0,3,3,6,1
c,0,2.504,,,,,,,,1.404,,,,,,,,1.1,images/target_plus.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,0,4,4,7,1
c,0,1.691,,,,,,,,0.191,,,,,,,,1.5,images/target_square.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,0,5,5,2,1
v,0,1.002,,,,,,,,-0.098,,,,,,,,1.1,images/target_cross.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,0,6,6,0,1
b,1,0.97,,,,,,,,-0.33,,,,,,,,1.3,images/target_plus.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,0,7,7,1,1
c,1,0.659,,,,,,,,-0.641,,,,,,,,1.3,images/target_cross.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,0,8,8,3,1
v,0,0.521,,,,,,,,-0.979,,,,,,,,1.5,images/target_plus.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,1,0,9,4,1
b,0,0.301,,,,,,,,-0.799,,,,,,,,1.1,images/target_square.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,1,1,10,5,1
c,1,0.419,,,,,,,,-0.681,,,,,,,,1.1,images/target_cross.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,1,2,11,0,1
v,1,0.499,,,,,,,,-1.001,,,,,,,,1.5,images/target_square.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,1,3,12,2,1
b,0,0.366,,,,,,,,-0.934,,,,,,,,1.3,images/target_square.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,1,4,13,8,1
c,1,0.593,,,,,,,,-0.907,,,,,,,,1.5,images/target_cross.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,1,5,14,6,1
v,0,0.223,,,,,,,,-1.077,,,,,,,,1.3,images/target_cross.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,1,6,15,3,1
b,1,0.395,,,,,,,,-0.905,,,,,,,,1.3,images/target_plus.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,1,7,16,1,1
c,0,0.417,,,,,,,,-0.683,,,,,,,,1.1,images/target_plus.jpg,,001,2023-01-17_13h57.16.981,choiceRTT,2021.2.3,Win32,32.01024328,,,,,,,1,8,17,7,1
