participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
1,001,2023-10-16_08h02.00,choiceRTT,2023.1.3,MacIntel,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,001,2023-10-16_08h02.00,choiceRTT,2023.1.3,MacIntel,20,c,0,5.117,,,,,,,,,3.817,space,6.662,,0,0,0,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
1,001,2023-10-16_08h02.00,choiceRTT,2023.1.3,MacIntel,20,c,1,3.078,,,,,,,,,1.578,space,3.881,,0,1,1,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
1,001,2023-10-16_08h02.00,choiceRTT,2023.1.3,MacIntel,20,b,0,3.644,,,,,,,,,2.544,space,2.117,,0,2,2,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
1,001,2023-10-16_08h02.00,choiceRTT,2023.1.3,MacIntel,20,c,0,2.448,,,,,,,,,1.348,space,1.091,,0,3,3,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
1,001,2023-10-16_08h02.00,choiceRTT,2023.1.3,MacIntel,20,v,1,2.749,,,,,,,,,1.249,space,1.148,,0,4,4,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
1,001,2023-10-16_08h02.00,choiceRTT,2023.1.3,MacIntel,20,c,1,2.343,,,,,,,,,1.243,space,0.794,,0,5,5,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
1,001,2023-10-16_08h02.00,choiceRTT,2023.1.3,MacIntel,20,b,1,2.346,,,,,,,,,0.846,space,1.016,,0,6,6,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
1,001,2023-10-16_08h02.00,choiceRTT,2023.1.3,MacIntel,20,c,1,2.135,,,,,,,,,0.835,space,1.381,,0,7,7,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
1,001,2023-10-16_08h02.00,choiceRTT,2023.1.3,MacIntel,20,c,0,1.842,,,,,,,,,0.542,space,0.997,,0,8,8,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
