participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,v,1,2.4691,,,,,,,,,1.1691,space,13.3048,,0,0,0,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,b,1,1.8334,,,,,,,,,0.5334,space,2.0229,,0,1,1,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,1.8543,,,,,,,,,0.7543,space,3.4943,,0,2,2,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,b,1,1.9352,,,,,,,,,0.4352,space,1.6648,,0,3,3,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,1.9276,,,,,,,,,0.8276,space,1.312,,0,4,4,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,v,0,1.9599,,,,,,,,,0.4599,space,0.7802,,0,5,5,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,v,1,2.0044,,,,,,,,,0.9044,space,1.1651,,0,6,6,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,v,1,1.9806,,,,,,,,,0.4806,space,1.318,,0,7,7,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,b,0,1.7162,,,,,,,,,0.4162,space,0.6875,,0,8,8,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,space,4.0703,,0.027405812,-0.243684287,0,0,0,,,,,
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,v,1,2.2626,,,,,,,,,0.7626,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,0,0,2,1
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,b,0,2.6487,,,,,,,,,1.1487,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,1,1,6,1
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,b,1,2.5561,,,,,,,,,1.2561,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,2,2,1,1
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,v,1,2.1579,,,,,,,,,0.8579,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,3,3,8,1
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,2.0124,,,,,,,,,0.9124,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,4,4,0,1
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,v,0,2.2101,,,,,,,,,0.9101,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,0,5,5,3,1
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,c,0,2.1664,,,,,,,,,1.0664,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,0,6,6,5,1
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,b,1,2.0457,,,,,,,,,0.9457,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,7,7,7,1
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,b,1,2.3108,,,,,,,,,0.8108,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,0,8,8,4,1
2010,001,2023-09-06_16h28.41.708,choiceRTT,2023.1.3,MacIntel,60.0024001,c,1,3.0339,,,,,,,,,1.5339,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,1,0,9,6,1
