keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,2.156,,,,,,,,0.656,space,0.531,0,0,0,6,1,1.5,images/target_cross.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
b,1,1.546,,,,,,,,0.446,space,0.411,0,1,1,7,1,1.1,images/target_plus.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
b,0,1.589,,,,,,,,0.489,space,0.569,0,2,2,0,1,1.1,images/target_cross.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
c,1,1.729,,,,,,,,0.429,space,0.462,0,3,3,3,1,1.3,images/target_cross.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
b,1,1.76,,,,,,,,0.46,space,0.463,0,4,4,1,1,1.3,images/target_plus.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
c,0,1.971,,,,,,,,0.471,space,0.472,0,5,5,4,1,1.5,images/target_plus.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
v,1,1.904,,,,,,,,0.604,space,1.024,0,6,6,8,1,1.3,images/target_square.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
v,1,1.807,,,,,,,,0.707,space,0.384,0,7,7,5,1,1.1,images/target_square.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
v,1,2.009,,,,,,,,0.509,space,0.468,0,8,8,2,1,1.5,images/target_square.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,,,,,
c,1,1.906,,,,,,,,0.606,,,,,,,,1.3,images/target_cross.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,space,1.49,0.229629658,-0.294444473,0,0,0,0,0,0,3,1
c,1,1.87,,,,,,,,0.37,,,,,,,,1.5,images/target_cross.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,1,1,6,1
b,0,1.972,,,,,,,,0.472,,,,,,,,1.5,images/target_square.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,2,2,2,1
b,1,1.691,,,,,,,,0.591,,,,,,,,1.1,images/target_plus.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,3,3,7,1
v,0,1.763,,,,,,,,0.463,,,,,,,,1.3,images/target_plus.jpg,Vanessa,001,2023-04-30_17h51.52.160,choiceRTT,2021.2.3,Win32,58.82352941,,,,,,,,0,4,4,1,1
