my.response.keys, my.response.corr, my.response.rt, my.mouseResp.x, my.mouseResp.y, my.mouseResp.leftButton, my.mouseResp.midButton, my.mouseResp.rightButton, my.mouseResp.RT, my.mouseResp.clicked_name, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate, my.practiceTrials.thisRepN, my.practiceTrials.thisTrialN, my.practiceTrials.thisN, my.practiceTrials.thisIndex, my.practiceTrials.ran, my.practiceTrials.order, isi, xPos, corrAns, my.mainTrials.thisRepN, my.mainTrials.thisTrialN, my.mainTrials.thisN, my.mainTrials.thisIndex, my.mainTrials.ran, my.mainTrials.order, isi, xPos, corrAns, participant, session, date, expName, frameRate
, 0, , 0.31296296296296294, 0.012962962962962963, 1, 0, 0, 5.265999999999998, my.targImage, 1, 0, 8, 3, 1, 7, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, 1, 0, 8, 3, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.42314814814814816, -0.001851851851851852, 1, 0, 0, 0.9660000000000011, my.targImage, 1, 0, 8, 3, 1, 7, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, 1, 0, 8, 3, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.16203703703703703, -0.008333333333333333, 1, 0, 0, 0.5640000000000001, my.targImage, 1, 0, 8, 3, 1, 7, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, 1, 0, 8, 3, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.32407407407407407, -0.007407407407407408, 1, 0, 0, 0.7489999999999952, my.targImage, 1, 0, 8, 3, 1, 7, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, 1, 0, 8, 3, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.11481481481481481, -0.004629629629629629, 1, 0, 0, 0.7630000000000052, my.targImage, 1, 0, 8, 3, 1, 7, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, 1, 0, 8, 3, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.10277777777777777, -0.01574074074074074, 1, 0, 0, 0.4169999999999945, my.targImage, 1, 0, 8, 3, 1, 7, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, 1, 0, 8, 3, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.06666666666666667, -0.03518518518518519, 1, 0, 0, 0.5499999999999972, my.targImage, 1, 0, 8, 3, 1, 7, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, 1, 0, 8, 3, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.2962962962962963, -0.001851851851851852, 1, 0, 0, 0.8930000000000007, my.targImage, 1, 0, 8, 3, 1, 7, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, 1, 0, 8, 3, 1, 7, 1, 0.375, n, undefined, undefined, undefined, undefined, undefined, undefined, 1, 0.375, n, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.10185185185185185, -0.04537037037037037, 1, 0, 0, 0.4089999999999989, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.08055555555555556, -0.02962962962962963, 1, 0, 0, 0.49099999999999966, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.3314814814814815, -0.03425925925925926, 1, 0, 0, 0.7029999999999959, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.4675925925925926, -0.018518518518518517, 1, 0, 0, 0.6829999999999998, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.3851851851851852, -0.022222222222222223, 1, 0, 0, 0.4649999999999963, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.1, -0.011111111111111112, 1, 0, 0, 0.710000000000008, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.4166666666666667, -0.014814814814814815, 1, 0, 0, 0.6839999999999975, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.4444444444444444, -0.017592592592592594, 1, 0, 0, 0.6370000000000005, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.362962962962963, -0.008333333333333333, 1, 0, 0, 0.7059999999999889, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.33611111111111114, -0.018518518518518517, 1, 0, 0, 0.7199999999999989, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.3175925925925926, -0.018518518518518517, 1, 0, 0, 0.6539999999999964, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.05740740740740741, -0.017592592592592594, 1, 0, 0, 0.9829999999999899, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , 0.3990740740740741, -0.021296296296296296, 1, 0, 0, 0.6739999999999924, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.3972222222222222, -0.020370370370370372, 1, 0, 0, 0.6189999999999998, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.1537037037037037, -0.028703703703703703, 1, 0, 0, 0.5679999999999978, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
, 0, , -0.1537037037037037, -0.028703703703703703, 1, 0, 0, 0.4269999999999925, my.targImage, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60, undefined, undefined, undefined, undefined, undefined, undefined, 1, -0.125, v, 1, 0, 40, 1, 1, 39, 1, -0.125, v, 1, 001, Thu Aug 02 2018 17:25:12 GMT+0900 (Korean Standard Time), choiceRTT, 60
