participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,c,0,1.9323,,,,,,,,,0.6323,space,6.3021,,0,0,0,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,v,0,1.8615,,,,,,,,,0.7615,space,4.2951,,0,1,1,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,c,1,2.3543,,,,,,,,,0.8543,space,0.9319,,0,2,2,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,c,0,2.8325,,,,,,,,,1.3325,space,2.7405,,0,3,3,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,v,1,2.8461,,,,,,,,,1.7461,space,1.559,,0,4,4,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,c,1,1.8407,,,,,,,,,0.5407,space,1.0348,,0,5,5,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,v,1,2.2886,,,,,,,,,0.7886,space,0.6066,,0,6,6,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,b,1,1.7566,,,,,,,,,0.6566,space,0.697,,0,7,7,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,b,1,2.1785,,,,,,,,,0.8785,space,0.6682,,0,8,8,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,,,,,,,,,,,,,,,,,,,,,,,space,5.663,,-0.58396164,-0.120903604,0,0,0,,,,,
pf,001,2024-02-12_09h36.35.555,choiceRTT,2023.1.3,MacIntel,119.047619,b,1,1.929,,,,,,,,,0.629,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,0,0,1,1
