participant,session,date,expName,psychopyVersion,OS,frameRate,keyResp.keys,keyResp.corr,keyResp.rt,keyResp.duration,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,moveOnKeys.duration,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,key_resp.keys,key_resp.rt,key_resp.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,0,4.2699,,,,,,,,,2.9699,space,4.4129,,0,0,0,8,1,1.3,images/target_square.jpg,,,,,,,,,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,0,10.6381,,,,,,,,,9.1381,space,2.1637,,0,1,1,4,1,1.5,images/target_plus.jpg,,,,,,,,,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,b,0,2.5623,,,,,,,,,1.0623,space,0.8427,,0,2,2,2,1,1.5,images/target_square.jpg,,,,,,,,,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,1,2.1603,,,,,,,,,1.0603,space,1.6556,,0,3,3,0,1,1.1,images/target_cross.jpg,,,,,,,,,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,1,2.7065,,,,,,,,,1.2065,space,6.1818,,0,4,4,6,1,1.5,images/target_cross.jpg,,,,,,,,,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,1,2.0024,,,,,,,,,0.7024,space,5.3308,,0,5,5,3,1,1.3,images/target_cross.jpg,,,,,,,,,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,0,2.1583,,,,,,,,,0.8583,space,2.8319,,0,6,6,1,1,1.3,images/target_plus.jpg,,,,,,,,,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,v,1,3.9914,,,,,,,,,2.8914,space,1.6353,,0,7,7,5,1,1.1,images/target_square.jpg,,,,,,,,,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,0,1.9704,,,,,,,,,0.8704,space,2.1204,,0,8,8,7,1,1.1,images/target_plus.jpg,,,,,,,,,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,,,,,,,,,,,,,,,,,,,,,,,space,3.9033,,0.641666695,-0.193518533,0,0,0,,,,,
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,1,2.321,,,,,,,,,1.021,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,0,0,0,3,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,b,0,2.107,,,,,,,,,1.007,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,0,1,1,5,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,v,1,2.3401,,,,,,,,,0.8401,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,0,2,2,2,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,0,2.1246,,,,,,,,,0.6246,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,0,3,3,4,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,1,3.4238,,,,,,,,,1.9238,,,,,,,,,1.5,images/target_cross.jpg,,,,,,,,,0,4,4,6,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,b,1,2.3781,,,,,,,,,1.0781,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,0,5,5,1,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,b,1,1.99,,,,,,,,,0.89,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,0,6,6,7,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,v,1,2.5575,,,,,,,,,1.2575,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,0,7,7,8,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,1,2.5458,,,,,,,,,1.4458,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,0,8,8,0,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,1,1.8582,,,,,,,,,0.7582,,,,,,,,,1.1,images/target_cross.jpg,,,,,,,,,1,0,9,0,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,b,0,2.2242,,,,,,,,,0.7242,,,,,,,,,1.5,images/target_square.jpg,,,,,,,,,1,1,10,2,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,b,1,1.8576,,,,,,,,,0.7576,,,,,,,,,1.1,images/target_plus.jpg,,,,,,,,,1,2,11,7,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,v,1,1.9413,,,,,,,,,0.6413,,,,,,,,,1.3,images/target_square.jpg,,,,,,,,,1,3,12,8,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,v,1,1.6074,,,,,,,,,0.5074,,,,,,,,,1.1,images/target_square.jpg,,,,,,,,,1,4,13,5,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,0,2.7743,,,,,,,,,1.2743,,,,,,,,,1.5,images/target_plus.jpg,,,,,,,,,1,5,14,4,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,1,2.5041,,,,,,,,,1.2041,,,,,,,,,1.3,images/target_cross.jpg,,,,,,,,,1,6,15,3,1
thibaud,001,2024-02-10_08h22.41.307,choiceRTT,2023.1.3,Win32,60.02040694,c,0,2.2912,,,,,,,,,0.9912,,,,,,,,,1.3,images/target_plus.jpg,,,,,,,,,1,7,16,1,1
