keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
c,1,2.3369,,,,,,,,1.2369,c,0.692,0,0,0,0,1,1.1,images/target_cross.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,1.9518,,,,,,,,0.4518,space,0.5052,0,1,1,2,1,1.5,images/target_square.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,1.8536,,,,,,,,0.7536,space,0.102,0,2,2,7,1,1.1,images/target_plus.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,1.764,,,,,,,,0.464,space,0.0801,0,3,3,8,1,1.3,images/target_square.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,2.1906,,,,,,,,0.6906,space,0.0706,0,4,4,4,1,1.5,images/target_plus.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,1,2.0233,,,,,,,,0.5233,space,0.117,0,5,5,6,1,1.5,images/target_cross.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,2.2481,,,,,,,,0.9481,space,0.0674,0,6,6,1,1,1.3,images/target_plus.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
v,1,1.7393,,,,,,,,0.6393,b,0.137,0,7,7,5,1,1.1,images/target_square.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
c,1,2.0915,,,,,,,,0.7915,space,0.1119,0,8,8,3,1,1.3,images/target_cross.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
b,1,1.8251,,,,,,,,0.7251,,,,,,,,1.1,images/target_plus.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,space,1.5758,0.209978299,-0.346341146,0,0,0,0,0,0,7,1
b,0,1.6531,,,,,,,,0.5531,,,,,,,,1.1,images/target_cross.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,1,1,0,1
v,1,1.9298,,,,,,,,0.4298,,,,,,,,1.5,images/target_square.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,2,2,2,1
c,1,1.9306,,,,,,,,0.4306,,,,,,,,1.5,images/target_cross.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,3,3,6,1
v,1,1.8472,,,,,,,,0.5472,,,,,,,,1.3,images/target_square.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,4,4,8,1
b,0,1.7603,,,,,,,,0.4603,,,,,,,,1.3,images/target_cross.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,5,5,3,1
b,1,2.5257,,,,,,,,1.0257,,,,,,,,1.5,images/target_plus.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,6,6,4,1
b,1,1.9892,,,,,,,,0.6892,,,,,,,,1.3,images/target_plus.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,7,7,1,1
v,1,1.7701,,,,,,,,0.6701,,,,,,,,1.1,images/target_square.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,0,8,8,5,1
b,1,1.9071,,,,,,,,0.6071,,,,,,,,1.3,images/target_plus.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,0,9,1,1
c,0,1.94,,,,,,,,0.44,,,,,,,,1.5,images/target_plus.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,1,10,4,1
v,1,1.9902,,,,,,,,0.4902,,,,,,,,1.5,images/target_square.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,2,11,2,1
v,1,1.6126,,,,,,,,0.5126,,,,,,,,1.1,images/target_square.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,3,12,5,1
c,1,2.4247,,,,,,,,0.9247,,,,,,,,1.5,images/target_cross.jpg,😂橙门永存2,001,2023-05-04_20h56.26.731,choiceRTT,2021.2.3,MacIntel,60.0024001,,,,,,,,1,4,13,6,1
