keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,1.9793,,,,,,,,0.8793,space,1.3333,0,0,0,5,1,1.1,images/target_square.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,,,,,
b,1,3.0314,,,,,,,,1.7314,space,1.3118,0,1,1,1,1,1.3,images/target_plus.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,,,,,
v,1,2.3436,,,,,,,,0.8436,space,0.6115,0,2,2,2,1,1.5,images/target_square.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,,,,,
c,1,2.1689,,,,,,,,0.8689,space,0.6555,0,3,3,3,1,1.3,images/target_cross.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,,,,,
v,1,2.0049,,,,,,,,0.7049,space,0.6012,0,4,4,8,1,1.3,images/target_square.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,,,,,
b,1,2.4906,,,,,,,,1.3906,space,0.6783,0,5,5,7,1,1.1,images/target_plus.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,,,,,
b,1,2.2347,,,,,,,,0.7347,space,0.5766,0,6,6,4,1,1.5,images/target_plus.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,,,,,
c,1,2.2872,,,,,,,,0.7872,space,0.7045,0,7,7,6,1,1.5,images/target_cross.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,,,,,
c,1,2.8531,,,,,,,,1.7531,space,0.6382,0,8,8,0,1,1.1,images/target_cross.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,,,,,
c,1,2.0157,,,,,,,,0.7157,,,,,,,,1.3,images/target_cross.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,space,1.6499,0.799982639,0.069216512,0,0,0,0,0,0,3,1
v,1,2.5935,,,,,,,,1.2935,,,,,,,,1.3,images/target_square.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,0,1,1,8,1
c,1,2.8459,,,,,,,,1.7459,,,,,,,,1.1,images/target_cross.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,0,2,2,0,1
v,1,1.9111,,,,,,,,0.8111,,,,,,,,1.1,images/target_square.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,0,3,3,5,1
b,1,2.1154,,,,,,,,0.8154,,,,,,,,1.3,images/target_plus.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,0,4,4,1,1
v,1,2.1357,,,,,,,,0.6357,,,,,,,,1.5,images/target_square.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,0,5,5,2,1
b,1,2.2453,,,,,,,,0.7453,,,,,,,,1.5,images/target_plus.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,0,6,6,4,1
b,1,1.6593,,,,,,,,0.5593,,,,,,,,1.1,images/target_plus.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,0,7,7,7,1
c,1,2.1169,,,,,,,,0.6169,,,,,,,,1.5,images/target_cross.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,0,8,8,6,1
c,1,1.9376,,,,,,,,0.6376,,,,,,,,1.3,images/target_cross.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,1,0,9,3,1
c,1,1.6407,,,,,,,,0.5407,,,,,,,,1.1,images/target_cross.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,1,1,10,0,1
b,1,2.4404,,,,,,,,0.9404,,,,,,,,1.5,images/target_plus.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,1,2,11,4,1
v,1,2.1725,,,,,,,,0.6725,,,,,,,,1.5,images/target_square.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,1,3,12,2,1
v,1,1.8397,,,,,,,,0.5397,,,,,,,,1.3,images/target_square.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,1,4,13,8,1
b,1,2.045,,,,,,,,0.945,,,,,,,,1.1,images/target_plus.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,1,5,14,7,1
b,1,1.8769,,,,,,,,0.5769,,,,,,,,1.3,images/target_plus.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,1,6,15,1,1
c,1,2.1147,,,,,,,,0.6147,,,,,,,,1.5,images/target_cross.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,1,7,16,6,1
v,1,1.8781,,,,,,,,0.7781,,,,,,,,1.1,images/target_square.jpg,testwpj1,001,2023-04-09_18h33.40.541,choiceRTT,2021.2.3,MacIntel,60.04202942,,,,,,,,1,8,17,5,1
