keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate
,0,-0.015625,-0.041666667,1,0,0,3.1558,plus_button,0,1.8558,,0,0,0,8,1,1.3,images/target_square.jpg,ann,001,2023-03-31_18h44.28.890,choiceRTT,2021.2.3,Win32,59.97001499
,0,0.1171875,-0.022135417,1,0,0,3.1827,square_button,0,2.0827,,0,1,1,0,1,1.1,images/target_cross.jpg,ann,001,2023-03-31_18h44.28.890,choiceRTT,2021.2.3,Win32,59.97001499
,0,-0.34375,-0.01171875,1,0,0,2.6152,cross_button,0,1.5152,,0,2,2,7,1,1.1,images/target_plus.jpg,ann,001,2023-03-31_18h44.28.890,choiceRTT,2021.2.3,Win32,59.97001499
,0,0.1015625,-0.05078125,1,0,0,2.5838,plus_button,0,1.0838,,0,3,3,2,1,1.5,images/target_square.jpg,ann,001,2023-03-31_18h44.28.890,choiceRTT,2021.2.3,Win32,59.97001499
,0,0.087239583,-0.139322917,1,0,0,0.2338,plus_button,1,-1.0662,,0,4,4,1,1,1.3,images/target_plus.jpg,ann,001,2023-03-31_18h44.28.890,choiceRTT,2021.2.3,Win32,59.97001499
,0,0.334635417,-0.048177083,1,0,0,2.8993,plus_button,1,1.3993,,0,5,5,4,1,1.5,images/target_plus.jpg,ann,001,2023-03-31_18h44.28.890,choiceRTT,2021.2.3,Win32,59.97001499
