keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
b,1,5.1763,,,,,,,,3.6763,space,15.7304,0,0,0,4,1,1.5,images/target_plus.jpg,000,001,2023-05-03_22h32.21.110,choiceRTT,2021.2.3,Win32,60.43026348,,,,,,,,,,,
b,1,2.9776,,,,,,,,1.6776,space,9.601,0,1,1,1,1,1.3,images/target_plus.jpg,000,001,2023-05-03_22h32.21.110,choiceRTT,2021.2.3,Win32,60.43026348,,,,,,,,,,,
b,0,2.4911,,,,,,,,1.3911,space,3.4837,0,2,2,0,1,1.1,images/target_cross.jpg,000,001,2023-05-03_22h32.21.110,choiceRTT,2021.2.3,Win32,60.43026348,,,,,,,,,,,
c,1,3.3519,,,,,,,,2.0519,space,1.3931,0,3,3,3,1,1.3,images/target_cross.jpg,000,001,2023-05-03_22h32.21.110,choiceRTT,2021.2.3,Win32,60.43026348,,,,,,,,,,,
v,1,2.8958,,,,,,,,1.3958,space,4.9536,0,4,4,2,1,1.5,images/target_square.jpg,000,001,2023-05-03_22h32.21.110,choiceRTT,2021.2.3,Win32,60.43026348,,,,,,,,,,,
v,1,1.8142,,,,,,,,0.7142,,,0,5,5,5,1,1.1,images/target_square.jpg,000,001,2023-05-03_22h32.21.110,choiceRTT,2021.2.3,Win32,60.43026348,,,,,,,,,,,
b,1,2.479,,,,,,,,1.379,space,1.2421,0,6,6,7,1,1.1,images/target_plus.jpg,000,001,2023-05-03_22h32.21.110,choiceRTT,2021.2.3,Win32,60.43026348,,,,,,,,,,,
c,1,2.48,,,,,,,,0.98,space,1.6701,0,7,7,6,1,1.5,images/target_cross.jpg,000,001,2023-05-03_22h32.21.110,choiceRTT,2021.2.3,Win32,60.43026348,,,,,,,,,,,
v,1,2.1391,,,,,,,,0.8391,space,1.5365,0,8,8,8,1,1.3,images/target_square.jpg,000,001,2023-05-03_22h32.21.110,choiceRTT,2021.2.3,Win32,60.43026348,,,,,,,,,,,
b,0,2.1247,,,,,,,,0.8247,,,,,,,,1.3,images/target_cross.jpg,000,001,2023-05-03_22h32.21.110,choiceRTT,2021.2.3,Win32,60.43026348,,-0.003201708,-0.256670224,1,0,0,0,0,0,3,1
