keyResp.keys,keyResp.corr,keyResp.rt,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,trialRespTimes,moveOnKeys.keys,moveOnKeys.rt,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
v,1,2.582,,,,,,,,1.082,v,4.988,0,0,0,2,1,1.5,images/target_square.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
c,1,3.147,,,,,,,,1.647,space,5.353,0,1,1,6,1,1.5,images/target_cross.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
c,1,2.185,,,,,,,,0.885,space,1.316,0,2,2,3,1,1.3,images/target_cross.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
b,1,3.34,,,,,,,,2.04,space,2.278,0,3,3,1,1,1.3,images/target_plus.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
c,1,2.01,,,,,,,,0.91,space,0.867,0,4,4,0,1,1.1,images/target_cross.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
v,1,1.994,,,,,,,,0.694,space,0.711,0,5,5,8,1,1.3,images/target_square.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
b,1,2.124,,,,,,,,0.624,space,0.607,0,6,6,4,1,1.5,images/target_plus.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
b,1,1.922,,,,,,,,0.822,space,0.455,0,7,7,7,1,1.1,images/target_plus.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
v,1,3.265,,,,,,,,2.165,space,0.972,0,8,8,5,1,1.1,images/target_square.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,,
c,1,2.596,,,,,,,,1.296,,,,,,,,1.3,images/target_cross.jpg,,001,2022-02-09_18h05.29.883,choiceRTT,2021.2.3,MacIntel,58.82352941,space,3.031,-0.079861111,-0.205555556,0,0,0,0,0,0,3,1
