keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,moveOnKeys.rt
,0,0.2265625,-0.255208333,1,0,0,4.8646,plus_button,0,3.5646,,0,0,0,3,1,1.3,images/target_cross.jpg,,001,2022-06-16_21h49.14.871,choiceRTT,2021.2.3,Win32,59.86231667,
,0,-0.28515625,-0.037760417,1,0,0,4.7938,square_button,0,3.6938,,0,1,1,7,1,1.1,images/target_plus.jpg,,001,2022-06-16_21h49.14.871,choiceRTT,2021.2.3,Win32,59.86231667,
,0,-0.026041667,-0.282552083,1,0,0,2.6124,square_button,1,1.5124,,0,2,2,5,1,1.1,images/target_square.jpg,,001,2022-06-16_21h49.14.871,choiceRTT,2021.2.3,Win32,59.86231667,
,0,0.244791667,-0.24609375,1,0,0,1.1201,plus_button,1,-0.3799,space,0,3,3,4,1,1.5,images/target_plus.jpg,,001,2022-06-16_21h49.14.871,choiceRTT,2021.2.3,Win32,59.86231667,1.5966
