response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate
,0,-0.106481402,0.010185171,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,Ans,001,2020-12-30_15h04.24.022,choiceRTT,3.1.3,60
,0,-0.356481466,0.012037022,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,Ans,001,2020-12-30_15h04.24.022,choiceRTT,3.1.3,60
